;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
1306;main-news;headlines;2015;0810;1.40;['15', 'dead', 'in', 'iraq', 'attacks', 'bomb', 'at', 'football', 'pitch'];['46', 'dead', 'in', 'iraq', 'attack', 'blitz'];[('15', 'CD'), ('dead', 'JJ'), ('in', 'IN'), ('iraq', 'NN'), ('attacks', 'NNS'), ('bomb', 'VBP'), ('at', 'IN'), ('football', 'NN'), ('pitch', 'NN')];[('46', 'CD'), ('dead', 'JJ'), ('in', 'IN'), ('iraq', 'JJ'), ('attack', 'NN'), ('blitz', 'NN')];[('15', 'CD'), ('dead', 'JJ'), ('iraq', 'NN'), ('attacks', 'NNS'), ('bomb', 'VBP'), ('football', 'NN'), ('pitch', 'NN')];[('46', 'CD'), ('dead', 'JJ'), ('iraq', 'JJ'), ('attack', 'NN'), ('blitz', 'NN')];['15', 'dead', 'iraq', 'attacks', 'bomb', 'football', 'pitch'];['46', 'dead', 'iraq', 'attack', 'blitz'];15 dead iraq attacks bomb football pitch;46 dead iraq attack blitz;0.7593239847157067;0.6430982357794445;0.7818651994199244;0.49999999999999994;0.3333333333333333;0.5
1307;main-news;headlines;2015;0824;1.20;['myanmar', 'arrests', '44', 'over', 'sectarian', 'violence'];['ban', 'warns', 'syria', 'strikes', 'could', 'worsen', 'sectarian', 'violence'];[('myanmar', 'NN'), ('arrests', 'VBZ'), ('44', 'CD'), ('over', 'IN'), ('sectarian', 'JJ'), ('violence', 'NN')];[('ban', 'NN'), ('warns', 'VBZ'), ('syria', 'NNS'), ('strikes', 'NNS'), ('could', 'MD'), ('worsen', 'VB'), ('sectarian', 'JJ'), ('violence', 'NN')];[('myanmar', 'NN'), ('arrests', 'VBZ'), ('44', 'CD'), ('sectarian', 'JJ'), ('violence', 'NN')];[('ban', 'NN'), ('warns', 'VBZ'), ('syria', 'NNS'), ('strikes', 'NNS'), ('could', 'MD'), ('worsen', 'VB'), ('sectarian', 'JJ'), ('violence', 'NN')];['myanmar', 'arrests', '44', 'sectarian', 'violence'];['ban', 'warns', 'syria', 'strikes', 'could', 'worsen', 'sectarian', 'violence'];myanmar arrests 44 sectarian violence;ban warns syria strikes could worsen sectarian violence;0.6205920009520759;0.6332433630699236;0.6845678698954111;0.2886751345948129;0.3076923076923077;0.3076923076923077
1308;main-news;headlines;2015;0849;2.60;['iran', 'official', 'us', 'visa', 'denial', 'to', 'iranian', 'envoy', 'will', 'not', 'affect', 'nuke', 'talks'];['iranian', 'negotiator', 'upbeat', 'about', 'latest', 'nuclear', 'talks'];[('iran', 'NN'), ('official', 'NN'), ('us', 'PRP'), ('visa', 'VBP'), ('denial', 'JJ'), ('to', 'TO'), ('iranian', 'JJ'), ('envoy', 'NN'), ('will', 'MD'), ('not', 'RB'), ('affect', 'VB'), ('nuke', 'JJ'), ('talks', 'NNS')];[('iranian', 'JJ'), ('negotiator', 'NN'), ('upbeat', 'NN'), ('about', 'IN'), ('latest', 'JJS'), ('nuclear', 'JJ'), ('talks', 'NNS')];[('iran', 'NN'), ('official', 'NN'), ('us', 'PRP'), ('visa', 'VBP'), ('denial', 'JJ'), ('to', 'TO'), ('iranian', 'JJ'), ('envoy', 'NN'), ('will', 'MD'), ('not', 'RB'), ('affect', 'VB'), ('nuke', 'JJ'), ('talks', 'NNS')];[('iranian', 'JJ'), ('negotiator', 'NN'), ('upbeat', 'NN'), ('latest', 'JJS'), ('nuclear', 'JJ'), ('talks', 'NNS')];['iran', 'official', 'us', 'visa', 'denial', 'to', 'iranian', 'envoy', 'will', 'not', 'affect', 'nuke', 'talks'];['iranian', 'negotiator', 'upbeat', 'latest', 'nuclear', 'talks'];iran official us visa denial to iranian envoy will not affect nuke talks;iranian negotiator upbeat latest nuclear talks;0.5031741137227879;0.7204976378935428;0.6278669202022823;0.0;0.21052631578947367;0.21052631578947367
1309;main-news;headlines;2015;0871;2.40;['govts', 'groups', 'pledge', 'millions', 'for', 'typhoon', 'relief'];['canada', 'promises', '$', '5-million', 'in', 'typhoon', 'relief'];[('govts', 'NN'), ('groups', 'NNS'), ('pledge', 'VBP'), ('millions', 'NNS'), ('for', 'IN'), ('typhoon', 'NN'), ('relief', 'NN')];[('canada', 'NN'), ('promises', 'VBZ'), ('$', '$'), ('5-million', 'JJ'), ('in', 'IN'), ('typhoon', 'NN'), ('relief', 'NN')];[('govts', 'NN'), ('groups', 'NNS'), ('pledge', 'VBP'), ('millions', 'NNS'), ('typhoon', 'NN'), ('relief', 'NN')];[('canada', 'NN'), ('promises', 'VBZ'), ('$', '$'), ('5-million', 'JJ'), ('typhoon', 'NN'), ('relief', 'NN')];['govts', 'groups', 'pledge', 'millions', 'typhoon', 'relief'];['canada', 'promises', '$', '5-million', 'typhoon', 'relief'];govts groups pledge millions typhoon relief;canada promises $ 5-million typhoon relief;0.7137666967718583;0.8607811471213112;0.7882679678126906;0.6666666666666667;0.3333333333333333;0.3333333333333333
1310;main-news;headlines;2015;0877;4.20;['greece', 'suspends', 'state', 'broadcaster'];['greece', 'to', 'close', 'state', 'broadcaster', 'to', 'save', 'money'];[('greece', 'NN'), ('suspends', 'NNS'), ('state', 'NN'), ('broadcaster', 'NN')];[('greece', 'NN'), ('to', 'TO'), ('close', 'VB'), ('state', 'NN'), ('broadcaster', 'NN'), ('to', 'TO'), ('save', 'VB'), ('money', 'NN')];[('greece', 'NN'), ('suspends', 'NNS'), ('state', 'NN'), ('broadcaster', 'NN')];[('greece', 'NN'), ('to', 'TO'), ('close', 'VB'), ('state', 'NN'), ('broadcaster', 'NN'), ('to', 'TO'), ('save', 'VB'), ('money', 'NN')];['greece', 'suspends', 'state', 'broadcaster'];['greece', 'to', 'close', 'state', 'broadcaster', 'to', 'save', 'money'];greece suspends state broadcaster;greece to close state broadcaster to save money;0.7734155170106995;0.6322447668003249;0.6666666666666667;0.6666666666666667;0.5;0.5
1311;main-news;headlines;2015;0882;5.00;['guatemalan', 'court', 'finds', 'former', 'dictator', 'guilty', 'of', 'genocide'];['guatemala', 'former', 'leader', 'found', 'guilty', 'of', 'genocide'];[('guatemalan', 'JJ'), ('court', 'NN'), ('finds', 'VBZ'), ('former', 'JJ'), ('dictator', 'NN'), ('guilty', 'JJ'), ('of', 'IN'), ('genocide', 'NN')];[('guatemala', 'JJ'), ('former', 'JJ'), ('leader', 'NN'), ('found', 'VBD'), ('guilty', 'JJ'), ('of', 'IN'), ('genocide', 'NN')];[('guatemalan', 'JJ'), ('court', 'NN'), ('finds', 'VBZ'), ('former', 'JJ'), ('dictator', 'NN'), ('guilty', 'JJ'), ('genocide', 'NN')];[('guatemala', 'JJ'), ('former', 'JJ'), ('leader', 'NN'), ('found', 'VBD'), ('guilty', 'JJ'), ('genocide', 'NN')];['guatemalan', 'court', 'finds', 'former', 'dictator', 'guilty', 'genocide'];['guatemala', 'former', 'leader', 'found', 'guilty', 'genocide'];guatemalan court finds former dictator guilty genocide;guatemala former leader found guilty genocide;0.7962289924511979;0.5720500474514276;0.641139889164994;0.408248290463863;0.46153846153846156;0.6153846153846154
1312;main-news;headlines;2015;0920;0.40;['beaten', 'florida', 'teen', 'released', 'in', 'israel'];['palestinian', 'teen', 'dies', 'of', 'wounds', 'sustained', 'in', 'israeli', 'shooting'];[('beaten', 'RB'), ('florida', 'JJ'), ('teen', 'NN'), ('released', 'VBN'), ('in', 'IN'), ('israel', 'NN')];[('palestinian', 'JJ'), ('teen', 'JJ'), ('dies', 'NNS'), ('of', 'IN'), ('wounds', 'NNS'), ('sustained', 'VBN'), ('in', 'IN'), ('israeli', 'JJ'), ('shooting', 'NN')];[('beaten', 'RB'), ('florida', 'JJ'), ('teen', 'NN'), ('released', 'VBN'), ('israel', 'NN')];[('palestinian', 'JJ'), ('teen', 'JJ'), ('dies', 'NNS'), ('wounds', 'NNS'), ('sustained', 'VBN'), ('israeli', 'JJ'), ('shooting', 'NN')];['beaten', 'florida', 'teen', 'released', 'israel'];['palestinian', 'teen', 'dies', 'wounds', 'sustained', 'israeli', 'shooting'];beaten florida teen released israel;palestinian teen dies wounds sustained israeli shooting;0.539588465920713;;;;0.16666666666666666;0.16666666666666666
1313;main-news;headlines;2015;0939;1.60;['iran', 'sextet', 'to', 'resume', 'expert', 'talks'];['iran', 'upbeat', 'on', 'useful', 'expert-level', 'nuke', 'talks'];[('iran', 'NN'), ('sextet', 'NN'), ('to', 'TO'), ('resume', 'VB'), ('expert', 'JJ'), ('talks', 'NNS')];[('iran', 'NN'), ('upbeat', 'NN'), ('on', 'IN'), ('useful', 'JJ'), ('expert-level', 'JJ'), ('nuke', 'NN'), ('talks', 'NNS')];[('iran', 'NN'), ('sextet', 'NN'), ('to', 'TO'), ('resume', 'VB'), ('expert', 'JJ'), ('talks', 'NNS')];[('iran', 'NN'), ('upbeat', 'NN'), ('useful', 'JJ'), ('expert-level', 'JJ'), ('nuke', 'NN'), ('talks', 'NNS')];['iran', 'sextet', 'to', 'resume', 'expert', 'talks'];['iran', 'upbeat', 'useful', 'expert-level', 'nuke', 'talks'];iran sextet to resume expert talks;iran upbeat useful expert-level nuke talks;0.5490073543449328;0.4808612354918367;0.7071067811865475;0.7071067811865475;0.3333333333333333;0.3333333333333333
1314;main-news;headlines;2015;0943;3.20;['bangladesh', 'collapse', 'search', 'over', 'death', 'toll', '1127'];['bangladesh', 'collapse', 'deaths', 'top', '620'];[('bangladesh', 'NN'), ('collapse', 'NN'), ('search', 'NN'), ('over', 'IN'), ('death', 'NN'), ('toll', 'NN'), ('1127', 'CD')];[('bangladesh', 'JJ'), ('collapse', 'NN'), ('deaths', 'NNS'), ('top', 'JJ'), ('620', 'CD')];[('bangladesh', 'NN'), ('collapse', 'NN'), ('search', 'NN'), ('death', 'NN'), ('toll', 'NN'), ('1127', 'CD')];[('bangladesh', 'JJ'), ('collapse', 'NN'), ('deaths', 'NNS'), ('top', 'JJ'), ('620', 'CD')];['bangladesh', 'collapse', 'search', 'death', 'toll', '1127'];['bangladesh', 'collapse', 'deaths', 'top', '620'];bangladesh collapse search death toll 1127;bangladesh collapse deaths top 620;0.8744073212835869;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.36363636363636365;0.5454545454545454
1315;main-news;headlines;2015;1008;4.40;['neymar', 'powers', 'brazil', 'into', 'last', '16'];['neymar', 'powers', 'brazil', 'into', 'world', 'cup', 'last', '16'];[('neymar', 'JJ'), ('powers', 'NNS'), ('brazil', 'VBP'), ('into', 'IN'), ('last', 'JJ'), ('16', 'CD')];[('neymar', 'JJ'), ('powers', 'NNS'), ('brazil', 'VBP'), ('into', 'IN'), ('world', 'NN'), ('cup', 'NN'), ('last', 'JJ'), ('16', 'CD')];[('neymar', 'JJ'), ('powers', 'NNS'), ('brazil', 'VBP'), ('last', 'JJ'), ('16', 'CD')];[('neymar', 'JJ'), ('powers', 'NNS'), ('brazil', 'VBP'), ('world', 'NN'), ('cup', 'NN'), ('last', 'JJ'), ('16', 'CD')];['neymar', 'powers', 'brazil', 'last', '16'];['neymar', 'powers', 'brazil', 'world', 'cup', 'last', '16'];neymar powers brazil last 16;neymar powers brazil world cup last 16;0.8969331818160691;1.0;1.0;1.0;0.8333333333333334;0.6666666666666666
1316;main-news;headlines;2015;1009;4.80;['ukraine', 'to', 'implement', 'unilateral', 'ceasefire'];['ukraine', 'offers', 'unilateral', 'ceasefire'];[('ukraine', 'NN'), ('to', 'TO'), ('implement', 'VB'), ('unilateral', 'JJ'), ('ceasefire', 'NN')];[('ukraine', 'JJ'), ('offers', 'VBZ'), ('unilateral', 'JJ'), ('ceasefire', 'NN')];[('ukraine', 'NN'), ('to', 'TO'), ('implement', 'VB'), ('unilateral', 'JJ'), ('ceasefire', 'NN')];[('ukraine', 'JJ'), ('offers', 'VBZ'), ('unilateral', 'JJ'), ('ceasefire', 'NN')];['ukraine', 'to', 'implement', 'unilateral', 'ceasefire'];['ukraine', 'offers', 'unilateral', 'ceasefire'];ukraine to implement unilateral ceasefire;ukraine offers unilateral ceasefire;0.8369213330918602;1.0;1.0;1.0;0.6666666666666666;0.4444444444444444
1317;main-news;headlines;2015;1015;5.00;['stones', 'add', 'second', 'hyde', 'park', 'concert'];['rolling', 'stones', 'add', 'second', 'hyde', 'park', 'date'];[('stones', 'NNS'), ('add', 'VBP'), ('second', 'JJ'), ('hyde', 'NN'), ('park', 'NN'), ('concert', 'NN')];[('rolling', 'VBG'), ('stones', 'NNS'), ('add', 'VBP'), ('second', 'JJ'), ('hyde', 'NN'), ('park', 'NN'), ('date', 'NN')];[('stones', 'NNS'), ('add', 'VBP'), ('second', 'JJ'), ('hyde', 'NN'), ('park', 'NN'), ('concert', 'NN')];[('rolling', 'VBG'), ('stones', 'NNS'), ('add', 'VBP'), ('second', 'JJ'), ('hyde', 'NN'), ('park', 'NN'), ('date', 'NN')];['stones', 'add', 'second', 'hyde', 'park', 'concert'];['rolling', 'stones', 'add', 'second', 'hyde', 'park', 'date'];stones add second hyde park concert;rolling stones add second hyde park date;0.8614705923753874;;;;0.7692307692307693;0.6153846153846154
1318;main-news;headlines;2015;1019;2.67;['what', 'the', 'papers', 'say', 'aug', '19', '2013'];['what', 'the', 'papers', 'say', 'dec', '30', '2013'];[('what', 'WP'), ('the', 'DT'), ('papers', 'NNS'), ('say', 'VBP'), ('aug', 'RB'), ('19', 'CD'), ('2013', 'CD')];[('what', 'WP'), ('the', 'DT'), ('papers', 'NNS'), ('say', 'VBP'), ('dec', 'RB'), ('30', 'CD'), ('2013', 'CD')];[('what', 'WP'), ('papers', 'NNS'), ('say', 'VBP'), ('aug', 'RB'), ('19', 'CD'), ('2013', 'CD')];[('what', 'WP'), ('papers', 'NNS'), ('say', 'VBP'), ('dec', 'RB'), ('30', 'CD'), ('2013', 'CD')];['what', 'papers', 'say', 'aug', '19', '2013'];['what', 'papers', 'say', 'dec', '30', '2013'];what papers say aug 19 2013;what papers say dec 30 2013;0.7894736842105262;0.8947613112381511;0.9123294640191617;0.0;0.6666666666666666;0.3333333333333333
1319;main-news;headlines;2015;1023;0.00;['5', 'nations', 'meet', 'on', 'haze'];['putin', 'marriage', 'at', 'an', 'end'];[('5', 'CD'), ('nations', 'NNS'), ('meet', 'NN'), ('on', 'IN'), ('haze', 'NN')];[('putin', 'NN'), ('marriage', 'NN'), ('at', 'IN'), ('an', 'DT'), ('end', 'NN')];[('5', 'CD'), ('nations', 'NNS'), ('meet', 'NN'), ('haze', 'NN')];[('putin', 'NN'), ('marriage', 'NN'), ('end', 'NN')];['5', 'nations', 'meet', 'haze'];['putin', 'marriage', 'end'];5 nations meet haze;putin marriage end;0.38206718909931175;0.5771528538733577;0.616978541853211;0.0;0.0;0.0
1320;main-news;headlines;2015;1083;5.00;['car', 'bomb', 'at', 'swedish', 'consulate', 'in', 'libya', 'benghazi', 'no', 'casualties'];['car', 'bomb', 'hits', 'swedish', 'consulate', 'in', 'benghazi', 'none', 'hurt'];[('car', 'NN'), ('bomb', 'NN'), ('at', 'IN'), ('swedish', 'JJ'), ('consulate', 'NN'), ('in', 'IN'), ('libya', 'JJ'), ('benghazi', 'NN'), ('no', 'DT'), ('casualties', 'NNS')];[('car', 'NN'), ('bomb', 'NN'), ('hits', 'VBZ'), ('swedish', 'JJ'), ('consulate', 'NN'), ('in', 'IN'), ('benghazi', 'JJ'), ('none', 'NN'), ('hurt', 'NN')];[('car', 'NN'), ('bomb', 'NN'), ('swedish', 'JJ'), ('consulate', 'NN'), ('libya', 'JJ'), ('benghazi', 'NN'), ('casualties', 'NNS')];[('car', 'NN'), ('bomb', 'NN'), ('hits', 'VBZ'), ('swedish', 'JJ'), ('consulate', 'NN'), ('benghazi', 'JJ'), ('none', 'NN'), ('hurt', 'NN')];['car', 'bomb', 'swedish', 'consulate', 'libya', 'benghazi', 'casualties'];['car', 'bomb', 'hits', 'swedish', 'consulate', 'benghazi', 'none', 'hurt'];car bomb swedish consulate libya benghazi casualties;car bomb hits swedish consulate benghazi none hurt;0.7908420305770875;0.8479858959954566;0.8767637685019312;0.7745966692414834;0.6666666666666666;0.6666666666666666
1321;main-news;headlines;2015;1102;3.00;['bomber', 'strikes', 'near', 'pakistan', 'army', 'hq'];['bombing', 'outside', 'restaurant', 'in', 'pakistan', 'wounds', '15'];[('bomber', 'NN'), ('strikes', 'NNS'), ('near', 'IN'), ('pakistan', 'JJ'), ('army', 'NN'), ('hq', 'NN')];[('bombing', 'VBG'), ('outside', 'JJ'), ('restaurant', 'NN'), ('in', 'IN'), ('pakistan', 'JJ'), ('wounds', 'NNS'), ('15', 'CD')];[('bomber', 'NN'), ('strikes', 'NNS'), ('pakistan', 'JJ'), ('army', 'NN'), ('hq', 'NN')];[('bombing', 'VBG'), ('outside', 'JJ'), ('restaurant', 'NN'), ('pakistan', 'JJ'), ('wounds', 'NNS'), ('15', 'CD')];['bomber', 'strikes', 'pakistan', 'army', 'hq'];['bombing', 'outside', 'restaurant', 'pakistan', 'wounds', '15'];bomber strikes pakistan army hq;bombing outside restaurant pakistan wounds 15;0.462240739625097;0.5666994681811206;0.6332498048930094;0.35355339059327373;0.18181818181818182;0.18181818181818182
1322;main-news;headlines;2015;1123;4.80;['croatia', 'begins', 'countdown', 'to', 'historic', 'eu', 'entry'];['croatia', 'countdowns', 'to', 'joining', 'eu'];[('croatia', 'NN'), ('begins', 'VBZ'), ('countdown', 'VBN'), ('to', 'TO'), ('historic', 'VB'), ('eu', 'JJ'), ('entry', 'NN')];[('croatia', 'NN'), ('countdowns', 'NNS'), ('to', 'TO'), ('joining', 'VBG'), ('eu', 'NN')];[('croatia', 'NN'), ('begins', 'VBZ'), ('countdown', 'VBN'), ('to', 'TO'), ('historic', 'VB'), ('eu', 'JJ'), ('entry', 'NN')];[('croatia', 'NN'), ('countdowns', 'NNS'), ('to', 'TO'), ('joining', 'VBG'), ('eu', 'NN')];['croatia', 'begins', 'countdown', 'to', 'historic', 'eu', 'entry'];['croatia', 'countdowns', 'to', 'joining', 'eu'];croatia begins countdown to historic eu entry;croatia countdowns to joining eu;0.799545901527016;0.9167462935544521;0.9511376056646136;0.8944271909999159;0.5;0.5
1323;main-news;headlines;2015;1143;2.40;['suicide', 'attack', 'kills', 'eight', 'in', 'baghdad'];['suicide', 'attacks', 'kill', '24', 'people', 'in', 'baghdad'];[('suicide', 'JJ'), ('attack', 'NN'), ('kills', 'NNS'), ('eight', 'CD'), ('in', 'IN'), ('baghdad', 'NN')];[('suicide', 'NN'), ('attacks', 'NNS'), ('kill', 'VBP'), ('24', 'CD'), ('people', 'NNS'), ('in', 'IN'), ('baghdad', 'NN')];[('suicide', 'JJ'), ('attack', 'NN'), ('kills', 'NNS'), ('eight', 'CD'), ('baghdad', 'NN')];[('suicide', 'NN'), ('attacks', 'NNS'), ('kill', 'VBP'), ('24', 'CD'), ('people', 'NNS'), ('baghdad', 'NN')];['suicide', 'attack', 'kills', 'eight', 'baghdad'];['suicide', 'attacks', 'kill', '24', 'people', 'baghdad'];suicide attack kills eight baghdad;suicide attacks kill 24 people baghdad;0.8747808803733855;0.9999999999999998;0.9999999999999999;0.9999999999999999;0.36363636363636365;0.7272727272727273
1324;main-news;headlines;2015;1150;5.00;['on', 'war', 'criminals', 'and', 'heroes', 'the', 'whitewashing', 'of', 'ariel', 'sharon', 'ŕä'];['on', 'war', 'criminals', 'and', 'heroes', 'the', 'whitewashing', 'of', 'ariel', 'sharon'];[('on', 'IN'), ('war', 'NN'), ('criminals', 'NNS'), ('and', 'CC'), ('heroes', 'VBZ'), ('the', 'DT'), ('whitewashing', 'NN'), ('of', 'IN'), ('ariel', 'JJ'), ('sharon', 'NN'), ('ŕä', 'NN')];[('on', 'IN'), ('war', 'NN'), ('criminals', 'NNS'), ('and', 'CC'), ('heroes', 'VBZ'), ('the', 'DT'), ('whitewashing', 'NN'), ('of', 'IN'), ('ariel', 'NN'), ('sharon', 'NN')];[('war', 'NN'), ('criminals', 'NNS'), ('and', 'CC'), ('heroes', 'VBZ'), ('whitewashing', 'NN'), ('ariel', 'JJ'), ('sharon', 'NN'), ('ŕä', 'NN')];[('war', 'NN'), ('criminals', 'NNS'), ('and', 'CC'), ('heroes', 'VBZ'), ('whitewashing', 'NN'), ('ariel', 'NN'), ('sharon', 'NN')];['war', 'criminals', 'and', 'heroes', 'whitewashing', 'ariel', 'sharon', 'ŕä'];['war', 'criminals', 'and', 'heroes', 'whitewashing', 'ariel', 'sharon'];war criminals and heroes whitewashing ariel sharon ŕä;war criminals and heroes whitewashing ariel sharon;1.0;1.0;1.0000000000000002;1.0000000000000002;0.9333333333333333;0.5333333333333333
1325;main-news;headlines;2015;1153;4.80;['rogers', 'videotron', 'extend', 'reach', 'with', 'network-sharing', 'deal'];['rogers', 'videotron', 'reach', 'network-sharing', 'spectrum', 'deal'];[('rogers', 'NNS'), ('videotron', 'VBP'), ('extend', 'VB'), ('reach', 'NN'), ('with', 'IN'), ('network-sharing', 'JJ'), ('deal', 'NN')];[('rogers', 'NNS'), ('videotron', 'VBP'), ('reach', 'VB'), ('network-sharing', 'JJ'), ('spectrum', 'NN'), ('deal', 'NN')];[('rogers', 'NNS'), ('videotron', 'VBP'), ('extend', 'VB'), ('reach', 'NN'), ('network-sharing', 'JJ'), ('deal', 'NN')];[('rogers', 'NNS'), ('videotron', 'VBP'), ('reach', 'VB'), ('network-sharing', 'JJ'), ('spectrum', 'NN'), ('deal', 'NN')];['rogers', 'videotron', 'extend', 'reach', 'network-sharing', 'deal'];['rogers', 'videotron', 'reach', 'network-sharing', 'spectrum', 'deal'];rogers videotron extend reach network-sharing deal;rogers videotron reach network-sharing spectrum deal;0.917070056253235;0.42356029814168544;0.49999999999999994;0.49999999999999994;0.8333333333333334;0.5
1326;main-news;headlines;2015;1157;5.00;['prominent', 'aids', 'researchers', 'killed', 'in', 'malaysian', 'plane', 'crash'];['top', 'aids', 'researcher', 'killed', 'in', 'malaysia', 'plane', 'crash'];[('prominent', 'JJ'), ('aids', 'NNS'), ('researchers', 'NNS'), ('killed', 'VBN'), ('in', 'IN'), ('malaysian', 'JJ'), ('plane', 'NN'), ('crash', 'NN')];[('top', 'JJ'), ('aids', 'NNS'), ('researcher', 'NN'), ('killed', 'VBN'), ('in', 'IN'), ('malaysia', 'NN'), ('plane', 'NN'), ('crash', 'NN')];[('prominent', 'JJ'), ('aids', 'NNS'), ('researchers', 'NNS'), ('killed', 'VBN'), ('malaysian', 'JJ'), ('plane', 'NN'), ('crash', 'NN')];[('top', 'JJ'), ('aids', 'NNS'), ('researcher', 'NN'), ('killed', 'VBN'), ('malaysia', 'NN'), ('plane', 'NN'), ('crash', 'NN')];['prominent', 'aids', 'researchers', 'killed', 'malaysian', 'plane', 'crash'];['top', 'aids', 'researcher', 'killed', 'malaysia', 'plane', 'crash'];prominent aids researchers killed malaysian plane crash;top aids researcher killed malaysia plane crash;0.8147541141477147;0.8810110055723712;0.8976679540305436;0.8660254037844387;0.5714285714285714;0.7142857142857143
1327;main-news;headlines;2015;1205;3.20;['israel', 'forces', 'kill', '2', 'palestinian', 'militants'];['israeli', 'army', 'kills', 'palestinian', 'militant', 'in', 'raid'];[('israel', 'NN'), ('forces', 'NNS'), ('kill', 'VBP'), ('2', 'CD'), ('palestinian', 'JJ'), ('militants', 'NNS')];[('israeli', 'JJ'), ('army', 'NN'), ('kills', 'NNS'), ('palestinian', 'JJ'), ('militant', 'NN'), ('in', 'IN'), ('raid', 'NN')];[('israel', 'NN'), ('forces', 'NNS'), ('kill', 'VBP'), ('2', 'CD'), ('palestinian', 'JJ'), ('militants', 'NNS')];[('israeli', 'JJ'), ('army', 'NN'), ('kills', 'NNS'), ('palestinian', 'JJ'), ('militant', 'NN'), ('raid', 'NN')];['israel', 'forces', 'kill', '2', 'palestinian', 'militants'];['israeli', 'army', 'kills', 'palestinian', 'militant', 'raid'];israel forces kill 2 palestinian militants;israeli army kills palestinian militant raid;0.7598205803278258;0.0;0.0;0.0;0.16666666666666666;0.5
1328;main-news;headlines;2015;1207;1.20;['death', 'toll', 'rises', 'to', '17', 'after', 'typhoon', 'strikes', 'japan'];['death', 'toll', 'rises', 'to', '84', 'in', 'pakistan', 'floods'];[('death', 'NN'), ('toll', 'NN'), ('rises', 'VBZ'), ('to', 'TO'), ('17', 'CD'), ('after', 'IN'), ('typhoon', 'NN'), ('strikes', 'NNS'), ('japan', 'VBP')];[('death', 'NN'), ('toll', 'NN'), ('rises', 'VBZ'), ('to', 'TO'), ('84', 'CD'), ('in', 'IN'), ('pakistan', 'NN'), ('floods', 'NNS')];[('death', 'NN'), ('toll', 'NN'), ('rises', 'VBZ'), ('to', 'TO'), ('17', 'CD'), ('typhoon', 'NN'), ('strikes', 'NNS'), ('japan', 'VBP')];[('death', 'NN'), ('toll', 'NN'), ('rises', 'VBZ'), ('to', 'TO'), ('84', 'CD'), ('pakistan', 'NN'), ('floods', 'NNS')];['death', 'toll', 'rises', 'to', '17', 'typhoon', 'strikes', 'japan'];['death', 'toll', 'rises', 'to', '84', 'pakistan', 'floods'];death toll rises to 17 typhoon strikes japan;death toll rises to 84 pakistan floods;0.6680696024754083;0.8911145873979597;0.8033478203117669;0.408248290463863;0.5333333333333333;0.4
1329;main-news;headlines;2015;1223;5.00;['protests', 'continue', 'in', 'tense', 'ukraine', 'capital'];['protests', 'continue', 'in', 'ukraine', 'capital'];[('protests', 'NNS'), ('continue', 'VBP'), ('in', 'IN'), ('tense', 'JJ'), ('ukraine', 'JJ'), ('capital', 'NN')];[('protests', 'NNS'), ('continue', 'VBP'), ('in', 'IN'), ('ukraine', 'JJ'), ('capital', 'NN')];[('protests', 'NNS'), ('continue', 'VBP'), ('tense', 'JJ'), ('ukraine', 'JJ'), ('capital', 'NN')];[('protests', 'NNS'), ('continue', 'VBP'), ('ukraine', 'JJ'), ('capital', 'NN')];['protests', 'continue', 'tense', 'ukraine', 'capital'];['protests', 'continue', 'ukraine', 'capital'];protests continue tense ukraine capital;protests continue ukraine capital;0.9429903335828895;1.0000000000000002;0.9999999999999999;0.9999999999999999;0.8888888888888888;0.8888888888888888
1330;main-news;headlines;2015;1229;4.60;['two', 'french', 'journalists', 'killed', 'after', 'mali', 'kidnapping'];['two', 'french', 'journalists', 'abducted', 'killed', 'in', 'northern', 'mali'];[('two', 'CD'), ('french', 'JJ'), ('journalists', 'NNS'), ('killed', 'VBN'), ('after', 'IN'), ('mali', 'NN'), ('kidnapping', 'NN')];[('two', 'CD'), ('french', 'JJ'), ('journalists', 'NNS'), ('abducted', 'VBD'), ('killed', 'VBN'), ('in', 'IN'), ('northern', 'JJ'), ('mali', 'NN')];[('two', 'CD'), ('french', 'JJ'), ('journalists', 'NNS'), ('killed', 'VBN'), ('mali', 'NN'), ('kidnapping', 'NN')];[('two', 'CD'), ('french', 'JJ'), ('journalists', 'NNS'), ('abducted', 'VBD'), ('killed', 'VBN'), ('northern', 'JJ'), ('mali', 'NN')];['two', 'french', 'journalists', 'killed', 'mali', 'kidnapping'];['two', 'french', 'journalists', 'abducted', 'killed', 'northern', 'mali'];two french journalists killed mali kidnapping;two french journalists abducted killed northern mali;0.9481004358817994;0.9238050224319299;0.9534215578519171;0.8660254037844387;0.7692307692307693;0.9230769230769231
