;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
376;main-captions;images;2014;0707;1.6;['black', 'and', 'white', 'cows', 'grazing', 'in', 'a', 'pen'];['two', 'black', 'and', 'white', 'cows', 'drinking', 'out', 'of', 'a', 'pond'];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cows', 'NNS'), ('grazing', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('pen', 'NN')];[('two', 'CD'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cows', 'NNS'), ('drinking', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('a', 'DT'), ('pond', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cows', 'NNS'), ('grazing', 'VBG'), ('pen', 'NN')];[('two', 'CD'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cows', 'NNS'), ('drinking', 'VBG'), ('pond', 'NN')];['black', 'and', 'white', 'cows', 'grazing', 'pen'];['two', 'black', 'and', 'white', 'cows', 'drinking', 'pond'];black and white cows grazing pen;two black and white cows drinking pond;['and', 'black', 'cows', 'drinking', 'grazing', 'pen', 'pond', 'two', 'white'];[0, 1.0, 1.0, 0.25, 1.0, 1.0, 0.16666666666666666, 0.09090909090909091, 1.0];[0, 1.0, 1.0, 1.0, 0.25, 0.2, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 6.8129907191837376, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 1.0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.7094998895088876;;;;0.6153846153846154;0.46153846153846156
377;main-captions;images;2014;0708;0;['a', 'small', 'camouflaged', 'airplane', 'parked', 'in', 'the', 'grass'];['a', 'small', 'dog', 'wearing', 'a', 'pink', 'shirt', 'tied', 'to', 'a', 'railing'];[('a', 'DT'), ('small', 'JJ'), ('camouflaged', 'JJ'), ('airplane', 'NN'), ('parked', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('grass', 'NN')];[('a', 'DT'), ('small', 'JJ'), ('dog', 'NN'), ('wearing', 'VBG'), ('a', 'DT'), ('pink', 'NN'), ('shirt', 'NN'), ('tied', 'VBN'), ('to', 'TO'), ('a', 'DT'), ('railing', 'NN')];[('small', 'JJ'), ('camouflaged', 'JJ'), ('airplane', 'NN'), ('parked', 'VBN'), ('grass', 'NN')];[('small', 'JJ'), ('dog', 'NN'), ('wearing', 'VBG'), ('pink', 'NN'), ('shirt', 'NN'), ('tied', 'VBN'), ('to', 'TO'), ('railing', 'NN')];['small', 'camouflaged', 'airplane', 'parked', 'grass'];['small', 'dog', 'wearing', 'pink', 'shirt', 'tied', 'to', 'railing'];small camouflaged airplane parked grass;small dog wearing pink shirt tied to railing;['airplane', 'camouflaged', 'dog', 'grass', 'parked', 'pink', 'railing', 'shirt', 'small', 'tied', 'to', 'wearing'];[1.0, 1.0, 0.2, 1.0, 1.0, 0.2, 0.25, 0.16666666666666666, 1.0, 0.3333333333333333, 0, 0.3333333333333333];[0.1, 0.2, 1.0, 0.25, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0];[6.841894465366087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.5278480800013169;;;;0.15384615384615385;0.15384615384615385
378;main-captions;images;2014;0718;3.4;['a', 'black', 'and', 'white', 'photo', 'of', 'a', 'love', 'seat'];['black', 'and', 'white', 'photo', 'of', 'couch', 'with', 'purse', 'at', 'one', 'end'];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('of', 'IN'), ('a', 'DT'), ('love', 'NN'), ('seat', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('of', 'IN'), ('couch', 'JJ'), ('with', 'IN'), ('purse', 'NN'), ('at', 'IN'), ('one', 'CD'), ('end', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('love', 'NN'), ('seat', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('couch', 'JJ'), ('purse', 'NN'), ('one', 'CD'), ('end', 'NN')];['black', 'and', 'white', 'photo', 'love', 'seat'];['black', 'and', 'white', 'photo', 'couch', 'purse', 'one', 'end'];black and white photo love seat;black and white photo couch purse one end;['and', 'black', 'couch', 'end', 'love', 'one', 'photo', 'purse', 'seat', 'white'];[0, 1.0, 0.5, 0.3333333333333333, 1.0, 0.16666666666666666, 1.0, 0.16666666666666666, 1.0, 1.0];[0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.5, 1.0];[0, 0, 0, 0, 0, 0, 5.911382143384133, 0, 0, 0];[0, 0, 0, 0, 0, 0, 5.911382143384133, 0, 0, 0];[0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.7918305663862505;1.0000000000000002;1.0;1.0;0.5714285714285714;0.42857142857142855
379;main-captions;images;2014;0723;1;['black', 'bird', 'standing', 'on', 'concrete'];['blue', 'bird', 'standing', 'on', 'green', 'grass'];[('black', 'JJ'), ('bird', 'NN'), ('standing', 'VBG'), ('on', 'IN'), ('concrete', 'NN')];[('blue', 'JJ'), ('bird', 'NN'), ('standing', 'VBG'), ('on', 'IN'), ('green', 'JJ'), ('grass', 'NN')];[('black', 'JJ'), ('bird', 'NN'), ('standing', 'VBG'), ('concrete', 'NN')];[('blue', 'JJ'), ('bird', 'NN'), ('standing', 'VBG'), ('green', 'JJ'), ('grass', 'NN')];['black', 'bird', 'standing', 'concrete'];['blue', 'bird', 'standing', 'green', 'grass'];black bird standing concrete;blue bird standing green grass;['bird', 'black', 'blue', 'concrete', 'grass', 'green', 'standing'];[1.0, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0];[1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];0.7707840291806352;;;;0.4444444444444444;0.4444444444444444
380;main-captions;images;2014;0728;4;['crowd', 'of', 'people', 'walking', 'past', 'a', 'giant', 'mushroom'];['a', 'group', 'of', 'four', 'people', 'walking', 'past', 'a', 'giant', 'mushroom'];[('crowd', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('walking', 'VBG'), ('past', 'IN'), ('a', 'DT'), ('giant', 'JJ'), ('mushroom', 'NN')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('four', 'CD'), ('people', 'NNS'), ('walking', 'VBG'), ('past', 'IN'), ('a', 'DT'), ('giant', 'JJ'), ('mushroom', 'NN')];[('crowd', 'NN'), ('people', 'NNS'), ('walking', 'VBG'), ('giant', 'JJ'), ('mushroom', 'NN')];[('group', 'NN'), ('four', 'CD'), ('people', 'NNS'), ('walking', 'VBG'), ('giant', 'JJ'), ('mushroom', 'NN')];['crowd', 'people', 'walking', 'giant', 'mushroom'];['group', 'four', 'people', 'walking', 'giant', 'mushroom'];crowd people walking giant mushroom;group four people walking giant mushroom;['crowd', 'four', 'giant', 'group', 'mushroom', 'people', 'walking'];[1.0, 0.1111111111111111, 1.0, 0.5, 1.0, 1.0, 1.0];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];0.8719021025663437;;;;0.7272727272727273;0.7272727272727273
381;main-captions;images;2014;0733;3;['a', 'sheep', 'beside', 'a', 'road', 'and', 'a', 'lake'];['a', 'sheep', 'is', 'on', 'the', 'edge', 'of', 'a', 'road', 'with', 'a', 'lake', 'and', 'a', 'mountain', 'in', 'the', 'background'];[('a', 'DT'), ('sheep', 'JJ'), ('beside', 'NN'), ('a', 'DT'), ('road', 'NN'), ('and', 'CC'), ('a', 'DT'), ('lake', 'NN')];[('a', 'DT'), ('sheep', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('the', 'DT'), ('edge', 'NN'), ('of', 'IN'), ('a', 'DT'), ('road', 'NN'), ('with', 'IN'), ('a', 'DT'), ('lake', 'NN'), ('and', 'CC'), ('a', 'DT'), ('mountain', 'NN'), ('in', 'IN'), ('the', 'DT'), ('background', 'NN')];[('sheep', 'JJ'), ('beside', 'NN'), ('road', 'NN'), ('and', 'CC'), ('lake', 'NN')];[('sheep', 'NN'), ('is', 'VBZ'), ('edge', 'NN'), ('road', 'NN'), ('lake', 'NN'), ('and', 'CC'), ('mountain', 'NN'), ('background', 'NN')];['sheep', 'beside', 'road', 'and', 'lake'];['sheep', 'is', 'edge', 'road', 'lake', 'and', 'mountain', 'background'];sheep beside road and lake;sheep is edge road lake and mountain background;['and', 'background', 'beside', 'edge', 'is', 'lake', 'mountain', 'road', 'sheep'];[0, 0.125, 0, 0.16666666666666666, 0.14285714285714285, 1.0, 0.125, 1.0, 1.0];[0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 7.23135923212781, 1.1083709757200666, 5.999215550835178, 6.874684288189077];[0, 0, 0, 0, 3.8039318858204374, 7.23135923212781, 7.673191984406849, 5.999215550835178, 6.874684288189077];[0, 0, 0, 0, 0, 1.0, 0.17230537514409328, 1.0, 1.0];[0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0];[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0];0.766667926805649;0.852215837371736;0.8150625701937518;0.7745966692414834;0.6153846153846154;0.46153846153846156
382;main-captions;images;2014;0745;3;['a', 'group', 'of', 'people', 'sit', 'at', 'a', 'table', 'in', 'an', 'italian', 'restaurant'];['a', 'group', 'of', 'six', 'people', 'sitting', 'at', 'a', 'table', 'with', 'salad', 'served'];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('sit', 'VBP'), ('at', 'IN'), ('a', 'DT'), ('table', 'NN'), ('in', 'IN'), ('an', 'DT'), ('italian', 'JJ'), ('restaurant', 'NN')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('six', 'CD'), ('people', 'NNS'), ('sitting', 'VBG'), ('at', 'IN'), ('a', 'DT'), ('table', 'NN'), ('with', 'IN'), ('salad', 'NN'), ('served', 'VBD')];[('group', 'NN'), ('people', 'NNS'), ('sit', 'VBP'), ('table', 'NN'), ('italian', 'JJ'), ('restaurant', 'NN')];[('group', 'NN'), ('six', 'CD'), ('people', 'NNS'), ('sitting', 'VBG'), ('table', 'NN'), ('salad', 'NN'), ('served', 'VBD')];['group', 'people', 'sit', 'table', 'italian', 'restaurant'];['group', 'six', 'people', 'sitting', 'table', 'salad', 'served'];group people sit table italian restaurant;group six people sitting table salad served;['group', 'italian', 'people', 'restaurant', 'salad', 'served', 'sit', 'sitting', 'six', 'table'];[1.0, 1.0, 1.0, 1.0, 0.16666666666666666, 0.5, 1.0, 1.0, 0.14285714285714285, 1.0];[1.0, 0.1111111111111111, 1.0, 0.14285714285714285, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 6.086226927824807, 0.22099540603797432, 6.373019496821246, 6.388861412286904, 0, 0, 0];[0, 0, 0, 0.22099540603797432, 8.078657092515014, 10.526025971691933, 6.373019496821246, 0, 0, 0];[0, 0, 0, 1.0, 0.031203277869503172, 0.9987586535575369, 1.0, 0, 0, 0];[0, 0, 0, 0.031203277869503172, 1.0, 1.0, 0.9987586535575369, 0, 0, 0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.7919233022003985;0.6921297860735826;0.6869865000275142;0.0;0.46153846153846156;0.6153846153846154
383;main-captions;images;2014;0746;0.75;['tan', 'cows', 'look', 'closely', 'at', 'the', 'camera'];['a', 'white', 'and', 'grey', 'cat', 'in', 'a', 'bathroom', 'sink', 'looking', 'at', 'the', 'camera'];[('tan', 'JJ'), ('cows', 'NNS'), ('look', 'VBP'), ('closely', 'RB'), ('at', 'IN'), ('the', 'DT'), ('camera', 'NN')];[('a', 'DT'), ('white', 'JJ'), ('and', 'CC'), ('grey', 'JJ'), ('cat', 'NN'), ('in', 'IN'), ('a', 'DT'), ('bathroom', 'NN'), ('sink', 'NN'), ('looking', 'VBG'), ('at', 'IN'), ('the', 'DT'), ('camera', 'NN')];[('tan', 'JJ'), ('cows', 'NNS'), ('look', 'VBP'), ('closely', 'RB'), ('camera', 'NN')];[('white', 'JJ'), ('and', 'CC'), ('grey', 'JJ'), ('cat', 'NN'), ('bathroom', 'NN'), ('sink', 'NN'), ('looking', 'VBG'), ('camera', 'NN')];['tan', 'cows', 'look', 'closely', 'camera'];['white', 'and', 'grey', 'cat', 'bathroom', 'sink', 'looking', 'camera'];tan cows look closely camera;white and grey cat bathroom sink looking camera;['and', 'bathroom', 'camera', 'cat', 'closely', 'cows', 'grey', 'look', 'looking', 'sink', 'tan', 'white'];[0, 0.1111111111111111, 1.0, 0.2, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 0.25, 1.0, 0.3333333333333333];[0, 1.0, 1.0, 1.0, 0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0];[0, 1.5224168027150544, 5.593750442727013, 0, 5.471372247475598, 0, 0, 0, 0, 0, 0, 0];[0, 8.520489844794053, 5.593750442727013, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0.22451115262788285, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0];[0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.6624540047910011;0.5447638115339729;0.6046831874925794;0.49999999999999994;0.15384615384615385;0.3076923076923077
384;main-captions;images;2014;0748;3.4;['older', 'woman', 'holding', 'newborn', 'baby'];['a', 'woman', 'sitting', 'on', 'a', 'sofa', 'holding', 'a', 'baby'];[('older', 'JJR'), ('woman', 'NN'), ('holding', 'VBG'), ('newborn', 'JJ'), ('baby', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('sitting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('sofa', 'NN'), ('holding', 'VBG'), ('a', 'DT'), ('baby', 'NN')];[('older', 'JJR'), ('woman', 'NN'), ('holding', 'VBG'), ('newborn', 'JJ'), ('baby', 'NN')];[('woman', 'NN'), ('sitting', 'VBG'), ('sofa', 'NN'), ('holding', 'VBG'), ('baby', 'NN')];['older', 'woman', 'holding', 'newborn', 'baby'];['woman', 'sitting', 'sofa', 'holding', 'baby'];older woman holding newborn baby;woman sitting sofa holding baby;['baby', 'holding', 'newborn', 'older', 'sitting', 'sofa', 'woman'];[1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 0.09090909090909091, 1.0];[1.0, 1.0, 0.5, 0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0.46378975675352363, 4.113093320158837];[0, 0, 0, 0, 0, 6.09765562364843, 4.113093320158837];[0, 0, 0, 0, 0, 0.09801647614182754, 1.0];[0, 0, 0, 0, 0, 1.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0];0.7569508497509694;0.6485793412857568;0.7727119580236641;0.7071067811865475;0.6;0.6
385;main-captions;images;2015;0022;2.80;['two', 'dogs', 'play', 'in', 'the', 'grass'];['two', 'dogs', 'playing', 'in', 'the', 'snow'];[('two', 'CD'), ('dogs', 'NNS'), ('play', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('grass', 'NN')];[('two', 'CD'), ('dogs', 'NNS'), ('playing', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('snow', 'NN')];[('two', 'CD'), ('dogs', 'NNS'), ('play', 'VBP'), ('grass', 'NN')];[('two', 'CD'), ('dogs', 'NNS'), ('playing', 'VBG'), ('snow', 'NN')];['two', 'dogs', 'play', 'grass'];['two', 'dogs', 'playing', 'snow'];two dogs play grass;two dogs playing snow;['dogs', 'grass', 'play', 'playing', 'snow', 'two'];[1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0];[1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0];0.9130434782608696;;;;0.5;0.75
386;main-captions;images;2015;0029;4.80;['three', 'people', 'sit', 'at', 'a', 'picnic', 'table', 'outside', 'of', 'a', 'building', 'painted', 'like', 'a', 'union', 'jack'];['three', 'people', 'sit', 'at', 'an', 'outdoor', 'table', 'in', 'front', 'of', 'a', 'building', 'painted', 'like', 'the', 'union', 'jack'];[('three', 'CD'), ('people', 'NNS'), ('sit', 'VBP'), ('at', 'IN'), ('a', 'DT'), ('picnic', 'NN'), ('table', 'JJ'), ('outside', 'NN'), ('of', 'IN'), ('a', 'DT'), ('building', 'NN'), ('painted', 'VBN'), ('like', 'IN'), ('a', 'DT'), ('union', 'NN'), ('jack', 'NN')];[('three', 'CD'), ('people', 'NNS'), ('sit', 'VBP'), ('at', 'IN'), ('an', 'DT'), ('outdoor', 'NN'), ('table', 'NN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('a', 'DT'), ('building', 'NN'), ('painted', 'VBN'), ('like', 'IN'), ('the', 'DT'), ('union', 'NN'), ('jack', 'NN')];[('three', 'CD'), ('people', 'NNS'), ('sit', 'VBP'), ('picnic', 'NN'), ('table', 'JJ'), ('outside', 'NN'), ('building', 'NN'), ('painted', 'VBN'), ('union', 'NN'), ('jack', 'NN')];[('three', 'CD'), ('people', 'NNS'), ('sit', 'VBP'), ('outdoor', 'NN'), ('table', 'NN'), ('front', 'NN'), ('building', 'NN'), ('painted', 'VBN'), ('union', 'NN'), ('jack', 'NN')];['three', 'people', 'sit', 'picnic', 'table', 'outside', 'building', 'painted', 'union', 'jack'];['three', 'people', 'sit', 'outdoor', 'table', 'front', 'building', 'painted', 'union', 'jack'];three people sit picnic table outside building painted union jack;three people sit outdoor table front building painted union jack;['building', 'front', 'jack', 'outdoor', 'outside', 'painted', 'people', 'picnic', 'sit', 'table', 'three', 'union'];[1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 0, 0, 6.388861412286904, 0, 0, 0];[0, 0, 0, 7.12764226639958, 0, 0, 0, 0, 6.388861412286904, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0, 0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.9455948797313478;0.6674616936440565;0.7071067811865475;0.7071067811865475;0.8;0.9
387;main-captions;images;2015;0038;1.40;['a', 'dog', 'swims', 'through', 'the', 'water'];['a', 'dog', 'wearing', 'a', 'cape', 'is', 'running', 'through', 'the', 'snow'];[('a', 'DT'), ('dog', 'NN'), ('swims', 'VBZ'), ('through', 'IN'), ('the', 'DT'), ('water', 'NN')];[('a', 'DT'), ('dog', 'NN'), ('wearing', 'VBG'), ('a', 'DT'), ('cape', 'NN'), ('is', 'VBZ'), ('running', 'VBG'), ('through', 'IN'), ('the', 'DT'), ('snow', 'NN')];[('dog', 'NN'), ('swims', 'VBZ'), ('water', 'NN')];[('dog', 'NN'), ('wearing', 'VBG'), ('cape', 'NN'), ('is', 'VBZ'), ('running', 'VBG'), ('snow', 'NN')];['dog', 'swims', 'water'];['dog', 'wearing', 'cape', 'is', 'running', 'snow'];dog swims water;dog wearing cape is running snow;['cape', 'dog', 'is', 'running', 'snow', 'swims', 'water', 'wearing'];[0.16666666666666666, 1.0, 0.5, 0.3333333333333333, 0.2, 1.0, 1.0, 0.25];[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.2, 1.0];[0, 0, 0, 0, 0, 0, 0, 0];[8.77180427307496, 0, 3.8039318858204374, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0, 1.0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.6721808233702542;;;;0.2222222222222222;0.2222222222222222
388;main-captions;images;2015;0043;2.40;['a', 'young', 'laughing', 'girl', 'and', 'a', 'boy', 'are', 'playing', 'on', 'a', 'big', 'drum'];['a', 'baby', 'girl', 'and', 'little', 'boy', 'are', 'standing', 'next', 'to', 'a', 'guitar', 'and', 'a', 'drum'];[('a', 'DT'), ('young', 'JJ'), ('laughing', 'NN'), ('girl', 'NN'), ('and', 'CC'), ('a', 'DT'), ('boy', 'NN'), ('are', 'VBP'), ('playing', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('big', 'JJ'), ('drum', 'NN')];[('a', 'DT'), ('baby', 'NN'), ('girl', 'NN'), ('and', 'CC'), ('little', 'JJ'), ('boy', 'NN'), ('are', 'VBP'), ('standing', 'VBG'), ('next', 'JJ'), ('to', 'TO'), ('a', 'DT'), ('guitar', 'NN'), ('and', 'CC'), ('a', 'DT'), ('drum', 'NN')];[('young', 'JJ'), ('laughing', 'NN'), ('girl', 'NN'), ('and', 'CC'), ('boy', 'NN'), ('are', 'VBP'), ('playing', 'VBG'), ('big', 'JJ'), ('drum', 'NN')];[('baby', 'NN'), ('girl', 'NN'), ('and', 'CC'), ('little', 'JJ'), ('boy', 'NN'), ('are', 'VBP'), ('standing', 'VBG'), ('next', 'JJ'), ('to', 'TO'), ('guitar', 'NN'), ('and', 'CC'), ('drum', 'NN')];['young', 'laughing', 'girl', 'and', 'boy', 'are', 'playing', 'big', 'drum'];['baby', 'girl', 'and', 'little', 'boy', 'are', 'standing', 'next', 'to', 'guitar', 'and', 'drum'];young laughing girl and boy are playing big drum;baby girl and little boy are standing next to guitar and drum;['and', 'are', 'baby', 'big', 'boy', 'drum', 'girl', 'guitar', 'laughing', 'little', 'next', 'playing', 'standing', 'to', 'young'];[0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 0.125, 0, 1.0, 0.5, 0, 1.0];[0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0, 0.5, 1.0, 0, 0.3333333333333333];[0, 0, 0, 0, 5.260258834243938, 0, 5.483402385558148, 0.46378975675352363, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 5.260258834243938, 0, 5.483402385558148, 4.250015696025918, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1.0, 0, 1.0, 0.09955527468163887, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1.0, 0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7136915347941667;0.9008777992378836;0.8550238804345542;0.816496580927726;0.47619047619047616;0.38095238095238093
