;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
346;main-captions;images;2014;0523;3.6;['a', 'green', 'and', 'white', 'cargo', 'plane', 'taking', 'of', 'from', 'an', 'airport'];['white', 'and', 'green', 'commercial', 'airliner', 'taking', 'off', 'of', 'runway'];[('a', 'DT'), ('green', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cargo', 'NN'), ('plane', 'NN'), ('taking', 'VBG'), ('of', 'IN'), ('from', 'IN'), ('an', 'DT'), ('airport', 'NN')];[('white', 'JJ'), ('and', 'CC'), ('green', 'JJ'), ('commercial', 'JJ'), ('airliner', 'NN'), ('taking', 'VBG'), ('off', 'IN'), ('of', 'IN'), ('runway', 'NN')];[('green', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cargo', 'NN'), ('plane', 'NN'), ('taking', 'VBG'), ('airport', 'NN')];[('white', 'JJ'), ('and', 'CC'), ('green', 'JJ'), ('commercial', 'JJ'), ('airliner', 'NN'), ('taking', 'VBG'), ('runway', 'NN')];['green', 'and', 'white', 'cargo', 'plane', 'taking', 'airport'];['white', 'and', 'green', 'commercial', 'airliner', 'taking', 'runway'];green and white cargo plane taking airport;white and green commercial airliner taking runway;0.720331620288461;0.4285809329219219;0.45637099280115634;0.0;0.5714285714285714;0.42857142857142855
347;main-captions;images;2014;0532;0;['a', 'yellow', 'school', 'bus', 'parked', 'in', 'a', 'field'];['a', 'brown', 'horse', 'in', 'a', 'green', 'field'];[('a', 'DT'), ('yellow', 'JJ'), ('school', 'NN'), ('bus', 'NN'), ('parked', 'VBN'), ('in', 'IN'), ('a', 'DT'), ('field', 'NN')];[('a', 'DT'), ('brown', 'JJ'), ('horse', 'NN'), ('in', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('field', 'NN')];[('yellow', 'JJ'), ('school', 'NN'), ('bus', 'NN'), ('parked', 'VBN'), ('field', 'NN')];[('brown', 'JJ'), ('horse', 'NN'), ('green', 'JJ'), ('field', 'NN')];['yellow', 'school', 'bus', 'parked', 'field'];['brown', 'horse', 'green', 'field'];yellow school bus parked field;brown horse green field;0.5870160433361713;;;;0.2222222222222222;0.2222222222222222
348;main-captions;images;2014;0534;4.2;['an', 'elderly', 'man', 'works', 'on', 'his', 'laptop', 'at', 'home'];['older', 'gentleman', 'sitting', 'on', 'couch', 'with', 'laptop'];[('an', 'DT'), ('elderly', 'JJ'), ('man', 'NN'), ('works', 'VBZ'), ('on', 'IN'), ('his', 'PRP$'), ('laptop', 'NN'), ('at', 'IN'), ('home', 'NN')];[('older', 'JJR'), ('gentleman', 'NN'), ('sitting', 'VBG'), ('on', 'IN'), ('couch', 'JJ'), ('with', 'IN'), ('laptop', 'JJ')];[('elderly', 'JJ'), ('man', 'NN'), ('works', 'VBZ'), ('his', 'PRP$'), ('laptop', 'NN'), ('home', 'NN')];[('older', 'JJR'), ('gentleman', 'NN'), ('sitting', 'VBG'), ('couch', 'JJ'), ('laptop', 'JJ')];['elderly', 'man', 'works', 'his', 'laptop', 'home'];['older', 'gentleman', 'sitting', 'couch', 'laptop'];elderly man works his laptop home;older gentleman sitting couch laptop;0.8449723675410501;0.757155874415108;0.7953183477550663;0.7071067811865475;0.18181818181818182;0.5454545454545454
349;main-captions;images;2014;0540;0.4;['the', 'cat', 'is', 'sitting', 'on', 'a', 'bag', 'of', 'cat', 'food'];['two', 'eagles', 'sitting', 'on', 'a', 'long', 'branch'];[('the', 'DT'), ('cat', 'NN'), ('is', 'VBZ'), ('sitting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('bag', 'NN'), ('of', 'IN'), ('cat', 'NN'), ('food', 'NN')];[('two', 'CD'), ('eagles', 'NNS'), ('sitting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('long', 'JJ'), ('branch', 'NN')];[('cat', 'NN'), ('is', 'VBZ'), ('sitting', 'VBG'), ('bag', 'NN'), ('cat', 'NN'), ('food', 'NN')];[('two', 'CD'), ('eagles', 'NNS'), ('sitting', 'VBG'), ('long', 'JJ'), ('branch', 'NN')];['cat', 'is', 'sitting', 'bag', 'cat', 'food'];['two', 'eagles', 'sitting', 'long', 'branch'];cat is sitting bag cat food;two eagles sitting long branch;0.5416111777715317;;;;0.18181818181818182;0.18181818181818182
350;main-captions;images;2014;0546;3.8;['a', 'large', 'pile', 'of', 'wooden', 'items', 'piled', 'high'];['a', 'large', 'pile', 'of', 'scrap', 'wood'];[('a', 'DT'), ('large', 'JJ'), ('pile', 'NN'), ('of', 'IN'), ('wooden', 'JJ'), ('items', 'NNS'), ('piled', 'VBN'), ('high', 'JJ')];[('a', 'DT'), ('large', 'JJ'), ('pile', 'NN'), ('of', 'IN'), ('scrap', 'NN'), ('wood', 'NN')];[('large', 'JJ'), ('pile', 'NN'), ('wooden', 'JJ'), ('items', 'NNS'), ('piled', 'VBN'), ('high', 'JJ')];[('large', 'JJ'), ('pile', 'NN'), ('scrap', 'NN'), ('wood', 'NN')];['large', 'pile', 'wooden', 'items', 'piled', 'high'];['large', 'pile', 'scrap', 'wood'];large pile wooden items piled high;large pile scrap wood;0.6863119431400996;0.449941426039391;0.4795160760916948;0.0;0.4;0.6
351;main-captions;images;2014;0550;4;['a', 'woman', 'riding', 'a', 'brown', 'horse'];['a', 'girl', 'riding', 'a', 'brown', 'horse'];[('a', 'DT'), ('woman', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('brown', 'JJ'), ('horse', 'NN')];[('a', 'DT'), ('girl', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('brown', 'JJ'), ('horse', 'NN')];[('woman', 'NN'), ('riding', 'VBG'), ('brown', 'JJ'), ('horse', 'NN')];[('girl', 'NN'), ('riding', 'VBG'), ('brown', 'JJ'), ('horse', 'NN')];['woman', 'riding', 'brown', 'horse'];['girl', 'riding', 'brown', 'horse'];woman riding brown horse;girl riding brown horse;0.9411764705882353;0.9612728146419688;0.9831148436272065;0.0;0.75;0.75
352;main-captions;images;2014;0551;1.2;['black', 'and', 'white', 'photo', 'of', 'a', 'girl', 'on', 'a', 'sofa'];['a', 'black', 'and', 'white', 'photo', 'of', 'a', 'cow', 'under', 'a', 'tree'];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('of', 'IN'), ('a', 'DT'), ('girl', 'NN'), ('on', 'IN'), ('a', 'DT'), ('sofa', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('of', 'IN'), ('a', 'DT'), ('cow', 'NN'), ('under', 'IN'), ('a', 'DT'), ('tree', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('girl', 'NN'), ('sofa', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('photo', 'NN'), ('cow', 'NN'), ('tree', 'NN')];['black', 'and', 'white', 'photo', 'girl', 'sofa'];['black', 'and', 'white', 'photo', 'cow', 'tree'];black and white photo girl sofa;black and white photo cow tree;0.7432830791025944;0.7923303024611651;0.7916429854503664;0.5773502691896258;0.6666666666666666;0.5
353;main-captions;images;2014;0559;4;['a', 'black', 'dog', 'stands', 'next', 'to', 'materials', 'at', 'a', 'construction', 'site'];['a', 'black', 'dog', 'stands', 'in', 'the', 'middle', 'of', 'a', 'construction', 'site'];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('stands', 'VBZ'), ('next', 'JJ'), ('to', 'TO'), ('materials', 'NNS'), ('at', 'IN'), ('a', 'DT'), ('construction', 'NN'), ('site', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('stands', 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('of', 'IN'), ('a', 'DT'), ('construction', 'NN'), ('site', 'NN')];[('black', 'JJ'), ('dog', 'NN'), ('stands', 'VBZ'), ('next', 'JJ'), ('to', 'TO'), ('materials', 'NNS'), ('construction', 'NN'), ('site', 'NN')];[('black', 'JJ'), ('dog', 'NN'), ('stands', 'VBZ'), ('middle', 'NN'), ('construction', 'NN'), ('site', 'NN')];['black', 'dog', 'stands', 'next', 'to', 'materials', 'construction', 'site'];['black', 'dog', 'stands', 'middle', 'construction', 'site'];black dog stands next to materials construction site;black dog stands middle construction site;0.8596048246406339;0.9129978600498281;0.9214511128504423;0.7071067811865475;0.7142857142857143;0.7142857142857143
354;main-captions;images;2014;0567;3;['two', 'women', 'sitting', 'in', 'chairs', 'in', 'a', 'shop'];['two', 'women', 'are', 'sitting', 'in', 'a', 'cafe'];[('two', 'CD'), ('women', 'NNS'), ('sitting', 'VBG'), ('in', 'IN'), ('chairs', 'NNS'), ('in', 'IN'), ('a', 'DT'), ('shop', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('cafe', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('sitting', 'VBG'), ('chairs', 'NNS'), ('shop', 'NN')];[('two', 'CD'), ('women', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('cafe', 'NN')];['two', 'women', 'sitting', 'chairs', 'shop'];['two', 'women', 'are', 'sitting', 'cafe'];two women sitting chairs shop;two women are sitting cafe;0.7806651420233066;0.665480852730749;0.8043575492393049;0.7071067811865475;0.6;0.6
355;main-captions;images;2014;0572;0;['a', 'women', 'painting', 'a', 'chair', 'with', 'a', 'dining', 'room', 'in', 'the', 'background'];['a', 'man', 'and', 'boy', 'walking', 'along', 'a', 'beach', 'with', 'the', 'sea', 'in', 'the', 'background'];[('a', 'DT'), ('women', 'NNS'), ('painting', 'VBG'), ('a', 'DT'), ('chair', 'NN'), ('with', 'IN'), ('a', 'DT'), ('dining', 'NN'), ('room', 'NN'), ('in', 'IN'), ('the', 'DT'), ('background', 'NN')];[('a', 'DT'), ('man', 'NN'), ('and', 'CC'), ('boy', 'JJ'), ('walking', 'NN'), ('along', 'IN'), ('a', 'DT'), ('beach', 'NN'), ('with', 'IN'), ('the', 'DT'), ('sea', 'NN'), ('in', 'IN'), ('the', 'DT'), ('background', 'NN')];[('women', 'NNS'), ('painting', 'VBG'), ('chair', 'NN'), ('dining', 'NN'), ('room', 'NN'), ('background', 'NN')];[('man', 'NN'), ('and', 'CC'), ('boy', 'JJ'), ('walking', 'NN'), ('beach', 'NN'), ('sea', 'NN'), ('background', 'NN')];['women', 'painting', 'chair', 'dining', 'room', 'background'];['man', 'and', 'boy', 'walking', 'beach', 'sea', 'background'];women painting chair dining room background;man and boy walking beach sea background;0.5192326574993756;0.632168816988734;0.7708154427997878;0.0;0.15384615384615385;0.15384615384615385
356;main-captions;images;2014;0584;2.4;['a', 'cat', 'sleeping', 'on', 'the', 'coach', 'with', 'a', 'pillow', 'behind', 'it'];['the', 'cat', 'is', 'laying', 'on', 'an', 'animal', 'print', 'blanket'];[('a', 'DT'), ('cat', 'NN'), ('sleeping', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('coach', 'NN'), ('with', 'IN'), ('a', 'DT'), ('pillow', 'NN'), ('behind', 'IN'), ('it', 'PRP')];[('the', 'DT'), ('cat', 'NN'), ('is', 'VBZ'), ('laying', 'VBG'), ('on', 'IN'), ('an', 'DT'), ('animal', 'JJ'), ('print', 'NN'), ('blanket', 'NN')];[('cat', 'NN'), ('sleeping', 'VBG'), ('coach', 'NN'), ('pillow', 'NN'), ('it', 'PRP')];[('cat', 'NN'), ('is', 'VBZ'), ('laying', 'VBG'), ('animal', 'JJ'), ('print', 'NN'), ('blanket', 'NN')];['cat', 'sleeping', 'coach', 'pillow', 'it'];['cat', 'is', 'laying', 'animal', 'print', 'blanket'];cat sleeping coach pillow it;cat is laying animal print blanket;0.5928448449979051;0.0;0.0;0.0;0.18181818181818182;0.18181818181818182
357;main-captions;images;2014;0586;3.4;['two', 'motorbikes', 'racing', 'on', 'a', 'dirt', 'course'];['two', 'motorbikes', 'on', 'a', 'dirt', 'track'];[('two', 'CD'), ('motorbikes', 'NNS'), ('racing', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('dirt', 'NN'), ('course', 'NN')];[('two', 'CD'), ('motorbikes', 'NNS'), ('on', 'IN'), ('a', 'DT'), ('dirt', 'NN'), ('track', 'NN')];[('two', 'CD'), ('motorbikes', 'NNS'), ('racing', 'VBG'), ('dirt', 'NN'), ('course', 'NN')];[('two', 'CD'), ('motorbikes', 'NNS'), ('dirt', 'NN'), ('track', 'NN')];['two', 'motorbikes', 'racing', 'dirt', 'course'];['two', 'motorbikes', 'dirt', 'track'];two motorbikes racing dirt course;two motorbikes dirt track;0.9525793444156805;;;;0.6666666666666666;0.8888888888888888
358;main-captions;images;2014;0593;0.8;['a', 'young', 'woman', 'is', 'riding', 'a', 'bay', 'hose', 'in', 'a', 'dirt', 'riding-ring'];['a', 'man', 'is', 'staring', 'at', 'a', 'horse', 'with', 'a', 'white', 'mane'];[('a', 'DT'), ('young', 'JJ'), ('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('bay', 'NN'), ('hose', 'NN'), ('in', 'IN'), ('a', 'DT'), ('dirt', 'NN'), ('riding-ring', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('staring', 'VBG'), ('at', 'IN'), ('a', 'DT'), ('horse', 'NN'), ('with', 'IN'), ('a', 'DT'), ('white', 'JJ'), ('mane', 'NN')];[('young', 'JJ'), ('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('bay', 'NN'), ('hose', 'NN'), ('dirt', 'NN'), ('riding-ring', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('staring', 'VBG'), ('horse', 'NN'), ('white', 'JJ'), ('mane', 'NN')];['young', 'woman', 'is', 'riding', 'bay', 'hose', 'dirt', 'riding-ring'];['man', 'is', 'staring', 'horse', 'white', 'mane'];young woman is riding bay hose dirt riding-ring;man is staring horse white mane;0.5982630195818237;0.4455847530024872;0.629755338325083;0.49999999999999994;0.14285714285714285;0.14285714285714285
359;main-captions;images;2014;0621;4.2;['a', 'gray', 'cat', 'laying', 'on', 'a', 'brown', 'table'];['a', 'grey', 'cat', 'lying', 'on', 'a', 'wooden', 'table'];[('a', 'DT'), ('gray', 'JJ'), ('cat', 'NN'), ('laying', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('brown', 'NN'), ('table', 'NN')];[('a', 'DT'), ('grey', 'JJ'), ('cat', 'NN'), ('lying', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('wooden', 'NN'), ('table', 'NN')];[('gray', 'JJ'), ('cat', 'NN'), ('laying', 'VBG'), ('brown', 'NN'), ('table', 'NN')];[('grey', 'JJ'), ('cat', 'NN'), ('lying', 'VBG'), ('wooden', 'NN'), ('table', 'NN')];['gray', 'cat', 'laying', 'brown', 'table'];['grey', 'cat', 'lying', 'wooden', 'table'];gray cat laying brown table;grey cat lying wooden table;0.8004625925052367;;;;0.4;0.6
360;main-captions;images;2014;0622;4.4;['motorcycle', 'parked', 'next', 'to', 'a', 'car', 'outside'];['a', 'motorcycle', 'parked', 'next', 'to', 'a', 'car'];[('motorcycle', 'NN'), ('parked', 'VBD'), ('next', 'JJ'), ('to', 'TO'), ('a', 'DT'), ('car', 'NN'), ('outside', 'IN')];[('a', 'DT'), ('motorcycle', 'NN'), ('parked', 'VBN'), ('next', 'JJ'), ('to', 'TO'), ('a', 'DT'), ('car', 'NN')];[('motorcycle', 'NN'), ('parked', 'VBD'), ('next', 'JJ'), ('to', 'TO'), ('car', 'NN')];[('motorcycle', 'NN'), ('parked', 'VBN'), ('next', 'JJ'), ('to', 'TO'), ('car', 'NN')];['motorcycle', 'parked', 'next', 'to', 'car'];['motorcycle', 'parked', 'next', 'to', 'car'];motorcycle parked next to car;motorcycle parked next to car;1.0;1.0;1.0;1.0;1.0;0.8
361;main-captions;images;2014;0627;4;['a', 'pile', 'of', 'used', 'wooden', 'building', 'materials', 'with', 'a', 'chair', 'on', 'top'];['pile', 'of', 'wooden', 'debris', 'with', 'chair', 'on', 'top'];[('a', 'DT'), ('pile', 'NN'), ('of', 'IN'), ('used', 'VBN'), ('wooden', 'NN'), ('building', 'NN'), ('materials', 'NNS'), ('with', 'IN'), ('a', 'DT'), ('chair', 'NN'), ('on', 'IN'), ('top', 'NN')];[('pile', 'NN'), ('of', 'IN'), ('wooden', 'JJ'), ('debris', 'NN'), ('with', 'IN'), ('chair', 'NN'), ('on', 'IN'), ('top', 'NN')];[('pile', 'NN'), ('used', 'VBN'), ('wooden', 'NN'), ('building', 'NN'), ('materials', 'NNS'), ('chair', 'NN'), ('top', 'NN')];[('pile', 'NN'), ('wooden', 'JJ'), ('debris', 'NN'), ('chair', 'NN'), ('top', 'NN')];['pile', 'used', 'wooden', 'building', 'materials', 'chair', 'top'];['pile', 'wooden', 'debris', 'chair', 'top'];pile used wooden building materials chair top;pile wooden debris chair top;0.8359204147746919;0.7024071073808753;0.8825794455081102;0.0;0.6666666666666666;0.6666666666666666
362;main-captions;images;2014;0643;1.8;['a', 'passenger', 'train', 'waiting', 'at', 'the', 'city', 'train', 'station'];['a', 'passenger', 'train', 'with', 'a', 'yellow', 'engine'];[('a', 'DT'), ('passenger', 'NN'), ('train', 'NN'), ('waiting', 'VBG'), ('at', 'IN'), ('the', 'DT'), ('city', 'NN'), ('train', 'NN'), ('station', 'NN')];[('a', 'DT'), ('passenger', 'NN'), ('train', 'NN'), ('with', 'IN'), ('a', 'DT'), ('yellow', 'JJ'), ('engine', 'NN')];[('passenger', 'NN'), ('train', 'NN'), ('waiting', 'VBG'), ('city', 'NN'), ('train', 'NN'), ('station', 'NN')];[('passenger', 'NN'), ('train', 'NN'), ('yellow', 'JJ'), ('engine', 'NN')];['passenger', 'train', 'waiting', 'city', 'train', 'station'];['passenger', 'train', 'yellow', 'engine'];passenger train waiting city train station;passenger train yellow engine;0.6737958168009414;0.6026201819798053;0.6345003317024018;0.49999999999999994;0.6;0.6
363;main-captions;images;2014;0649;2.8;['a', 'black', 'train', 'moves', 'down', 'the', 'tracks'];['a', 'long', 'train', 'is', 'on', 'train', 'tracks'];[('a', 'DT'), ('black', 'JJ'), ('train', 'NN'), ('moves', 'NNS'), ('down', 'RP'), ('the', 'DT'), ('tracks', 'NNS')];[('a', 'DT'), ('long', 'JJ'), ('train', 'NN'), ('is', 'VBZ'), ('on', 'IN'), ('train', 'NN'), ('tracks', 'NNS')];[('black', 'JJ'), ('train', 'NN'), ('moves', 'NNS'), ('down', 'RP'), ('tracks', 'NNS')];[('long', 'JJ'), ('train', 'NN'), ('is', 'VBZ'), ('train', 'NN'), ('tracks', 'NNS')];['black', 'train', 'moves', 'down', 'tracks'];['long', 'train', 'is', 'train', 'tracks'];black train moves down tracks;long train is train tracks;0.7579323197672097;;;;0.4;0.6
364;main-captions;images;2014;0650;5;['a', 'philips', 'flat-screen', 'tv', 'is', 'shown', 'with', 'its', 'two', 'remote', 'controls'];['a', 'phillips', 'flat', 'screen', 'tv', 'with', 'two', 'remote', 'controls'];[('a', 'DT'), ('philips', 'JJ'), ('flat-screen', 'JJ'), ('tv', 'NN'), ('is', 'VBZ'), ('shown', 'VBN'), ('with', 'IN'), ('its', 'PRP$'), ('two', 'CD'), ('remote', 'NN'), ('controls', 'NNS')];[('a', 'DT'), ('phillips', 'JJ'), ('flat', 'JJ'), ('screen', 'JJ'), ('tv', 'NN'), ('with', 'IN'), ('two', 'CD'), ('remote', 'NN'), ('controls', 'NNS')];[('philips', 'JJ'), ('flat-screen', 'JJ'), ('tv', 'NN'), ('is', 'VBZ'), ('shown', 'VBN'), ('its', 'PRP$'), ('two', 'CD'), ('remote', 'NN'), ('controls', 'NNS')];[('phillips', 'JJ'), ('flat', 'JJ'), ('screen', 'JJ'), ('tv', 'NN'), ('two', 'CD'), ('remote', 'NN'), ('controls', 'NNS')];['philips', 'flat-screen', 'tv', 'is', 'shown', 'its', 'two', 'remote', 'controls'];['phillips', 'flat', 'screen', 'tv', 'two', 'remote', 'controls'];philips flat-screen tv is shown its two remote controls;phillips flat screen tv two remote controls;0.7845180761268478;0.5732442342653693;0.4979114691416147;0.4472135954999579;0.5;0.5
365;main-captions;images;2014;0651;0;['a', 'cruise', 'ship', 'is', 'in', 'front', 'of', 'a', 'docking', 'area'];['calico', 'cat', 'sitting', 'on', 'step', 'in', 'front', 'of', 'a', 'door'];[('a', 'DT'), ('cruise', 'NN'), ('ship', 'NN'), ('is', 'VBZ'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('a', 'DT'), ('docking', 'JJ'), ('area', 'NN')];[('calico', 'NN'), ('cat', 'NN'), ('sitting', 'VBG'), ('on', 'IN'), ('step', 'NN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('a', 'DT'), ('door', 'NN')];[('cruise', 'NN'), ('ship', 'NN'), ('is', 'VBZ'), ('front', 'NN'), ('docking', 'JJ'), ('area', 'NN')];[('calico', 'NN'), ('cat', 'NN'), ('sitting', 'VBG'), ('step', 'NN'), ('front', 'NN'), ('door', 'NN')];['cruise', 'ship', 'is', 'front', 'docking', 'area'];['calico', 'cat', 'sitting', 'step', 'front', 'door'];cruise ship is front docking area;calico cat sitting step front door;0.6724200964911985;0.7695775940083045;0.7176755895382356;0.0;0.16666666666666666;0.16666666666666666
366;main-captions;images;2014;0656;0.2;['a', 'black', 'and', 'white', 'cow', 'standing', 'in', 'hay', 'looks', 'back', 'at', 'the', 'camera'];['there', 'is', 'a', 'black', 'and', 'white', 'sheep', 'standing', 'on', 'the', 'grass'];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cow', 'NN'), ('standing', 'NN'), ('in', 'IN'), ('hay', 'NN'), ('looks', 'VBZ'), ('back', 'RB'), ('at', 'IN'), ('the', 'DT'), ('camera', 'NN')];[('there', 'EX'), ('is', 'VBZ'), ('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('sheep', 'NN'), ('standing', 'NN'), ('on', 'IN'), ('the', 'DT'), ('grass', 'NN')];[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cow', 'NN'), ('standing', 'NN'), ('hay', 'NN'), ('looks', 'VBZ'), ('back', 'RB'), ('camera', 'NN')];[('there', 'EX'), ('is', 'VBZ'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('sheep', 'NN'), ('standing', 'NN'), ('grass', 'NN')];['black', 'and', 'white', 'cow', 'standing', 'hay', 'looks', 'back', 'camera'];['there', 'is', 'black', 'and', 'white', 'sheep', 'standing', 'grass'];black and white cow standing hay looks back camera;there is black and white sheep standing grass;0.7281328982208924;0.23082112550577852;0.18591940421624892;0.0;0.47058823529411764;0.35294117647058826
367;main-captions;images;2014;0661;4;['four', 'people', 'rowing', 'down', 'a', 'river'];['four', 'people', 'row', 'a', 'canoe', 'in', 'water'];[('four', 'CD'), ('people', 'NNS'), ('rowing', 'VBG'), ('down', 'RP'), ('a', 'DT'), ('river', 'NN')];[('four', 'CD'), ('people', 'NNS'), ('row', 'VBP'), ('a', 'DT'), ('canoe', 'NN'), ('in', 'IN'), ('water', 'NN')];[('four', 'CD'), ('people', 'NNS'), ('rowing', 'VBG'), ('down', 'RP'), ('river', 'NN')];[('four', 'CD'), ('people', 'NNS'), ('row', 'VBP'), ('canoe', 'NN'), ('water', 'NN')];['four', 'people', 'rowing', 'down', 'river'];['four', 'people', 'row', 'canoe', 'water'];four people rowing down river;four people row canoe water;0.8571428571428572;;;;0.4;0.6
368;main-captions;images;2014;0662;3.8;['a', 'dark', 'brown', 'horse', 'standing', 'in', 'a', 'field'];['a', 'brown', 'horse', 'in', 'a', 'green', 'field'];[('a', 'DT'), ('dark', 'JJ'), ('brown', 'JJ'), ('horse', 'NN'), ('standing', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('field', 'NN')];[('a', 'DT'), ('brown', 'JJ'), ('horse', 'NN'), ('in', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('field', 'NN')];[('dark', 'JJ'), ('brown', 'JJ'), ('horse', 'NN'), ('standing', 'VBG'), ('field', 'NN')];[('brown', 'JJ'), ('horse', 'NN'), ('green', 'JJ'), ('field', 'NN')];['dark', 'brown', 'horse', 'standing', 'field'];['brown', 'horse', 'green', 'field'];dark brown horse standing field;brown horse green field;0.8262141923469574;;;;0.6666666666666666;0.6666666666666666
369;main-captions;images;2014;0667;4.4;['two', 'men', 'talking', 'in', 'front', 'of', 'a', 'plane'];['two', 'men', 'talking', 'in', 'front', 'of', 'a', 'small', 'plane'];[('two', 'CD'), ('men', 'NNS'), ('talking', 'VBG'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('a', 'DT'), ('plane', 'NN')];[('two', 'CD'), ('men', 'NNS'), ('talking', 'VBG'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('a', 'DT'), ('small', 'JJ'), ('plane', 'NN')];[('two', 'CD'), ('men', 'NNS'), ('talking', 'VBG'), ('front', 'NN'), ('plane', 'NN')];[('two', 'CD'), ('men', 'NNS'), ('talking', 'VBG'), ('front', 'NN'), ('small', 'JJ'), ('plane', 'NN')];['two', 'men', 'talking', 'front', 'plane'];['two', 'men', 'talking', 'front', 'small', 'plane'];two men talking front plane;two men talking front small plane;0.9406905500033268;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091
370;main-captions;images;2014;0670;3.2;['two', 'cats', 'one', 'brown', 'and', 'one', 'white', 'laying', 'on', 'a', 'bed', 'with', 'a', 'blue', 'blanket'];['two', 'cats', 'one', 'ginger', 'the', 'other', 'white', 'laying', 'on', 'a', 'bed'];[('two', 'CD'), ('cats', 'NNS'), ('one', 'CD'), ('brown', 'NN'), ('and', 'CC'), ('one', 'CD'), ('white', 'JJ'), ('laying', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('bed', 'NN'), ('with', 'IN'), ('a', 'DT'), ('blue', 'NN'), ('blanket', 'NN')];[('two', 'CD'), ('cats', 'NNS'), ('one', 'CD'), ('ginger', 'NN'), ('the', 'DT'), ('other', 'JJ'), ('white', 'JJ'), ('laying', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('bed', 'NN')];[('two', 'CD'), ('cats', 'NNS'), ('one', 'CD'), ('brown', 'NN'), ('and', 'CC'), ('one', 'CD'), ('white', 'JJ'), ('laying', 'VBG'), ('bed', 'NN'), ('blue', 'NN'), ('blanket', 'NN')];[('two', 'CD'), ('cats', 'NNS'), ('one', 'CD'), ('ginger', 'NN'), ('other', 'JJ'), ('white', 'JJ'), ('laying', 'VBG'), ('bed', 'NN')];['two', 'cats', 'one', 'brown', 'and', 'one', 'white', 'laying', 'bed', 'blue', 'blanket'];['two', 'cats', 'one', 'ginger', 'other', 'white', 'laying', 'bed'];two cats one brown and one white laying bed blue blanket;two cats one ginger other white laying bed;0.8347142207310521;;;;0.7368421052631579;0.7368421052631579
