;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
1160;main-news;headlines;2013;0375;4;['sunderland', '2-2', 'bolton', 'davies', 'double', 'gets', 'trotters', 'a', 'point', 'but', 'they', 'stay', 'in', 'bottom', 'three'];['sunderland', '2-2', 'bolton', 'davies', 'in', 'at', 'the', 'double'];[('sunderland', 'NN'), ('2-2', 'JJ'), ('bolton', 'NN'), ('davies', 'NNS'), ('double', 'JJ'), ('gets', 'VBZ'), ('trotters', 'NNS'), ('a', 'DT'), ('point', 'NN'), ('but', 'CC'), ('they', 'PRP'), ('stay', 'VBP'), ('in', 'IN'), ('bottom', 'NN'), ('three', 'CD')];[('sunderland', 'NN'), ('2-2', 'JJ'), ('bolton', 'NN'), ('davies', 'NNS'), ('in', 'IN'), ('at', 'IN'), ('the', 'DT'), ('double', 'NN')];[('sunderland', 'NN'), ('2-2', 'JJ'), ('bolton', 'NN'), ('davies', 'NNS'), ('double', 'JJ'), ('gets', 'VBZ'), ('trotters', 'NNS'), ('point', 'NN'), ('but', 'CC'), ('they', 'PRP'), ('stay', 'VBP'), ('bottom', 'NN'), ('three', 'CD')];[('sunderland', 'NN'), ('2-2', 'JJ'), ('bolton', 'NN'), ('davies', 'NNS'), ('double', 'NN')];['sunderland', '2-2', 'bolton', 'davies', 'double', 'gets', 'trotters', 'point', 'but', 'they', 'stay', 'bottom', 'three'];['sunderland', '2-2', 'bolton', 'davies', 'double'];sunderland 2-2 bolton davies double gets trotters point but they stay bottom three;sunderland 2-2 bolton davies double;['2-2', 'bolton', 'bottom', 'but', 'davies', 'double', 'gets', 'point', 'stay', 'sunderland', 'they', 'three', 'trotters'];[0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 1.0];[0, 0, 0.25, 0, 1.0, 1.0, 0.3333333333333333, 0.25, 0.3333333333333333, 1.0, 0, 0.09090909090909091, 0.08333333333333333];[0, 0, 0, 2.6276286526374393, 8.418666068528955, 0, 0, 0, 0, 8.418666068528955, 0, 0, 9.804960429648846];[0, 0, 0, 0, 8.418666068528955, 0, 0, 0, 0, 8.418666068528955, 0, 0, 1.4068355436311804];[0, 0, 0, 1.0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 1.0];[0, 0, 0, 0, 1.0, 0, 0, 0, 0, 1.0, 0, 0, 0.15439688074948762];[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.7486071864103973;0.8292424431512603;0.7571951095442574;0.7071067811865475;0.5555555555555556;0.3333333333333333
1161;main-news;headlines;2013;0379;2.6;['syrian', 'forces', 'shell', 'towns', 'clash', 'with', 'rebels'];['syrian', 'forces', 'and', 'rebels', 'clash', 'in', 'coastal', 'province'];[('syrian', 'JJ'), ('forces', 'NNS'), ('shell', 'VBP'), ('towns', 'NNS'), ('clash', 'VBP'), ('with', 'IN'), ('rebels', 'NNS')];[('syrian', 'JJ'), ('forces', 'NNS'), ('and', 'CC'), ('rebels', 'NNS'), ('clash', 'VBP'), ('in', 'IN'), ('coastal', 'JJ'), ('province', 'NN')];[('syrian', 'JJ'), ('forces', 'NNS'), ('shell', 'VBP'), ('towns', 'NNS'), ('clash', 'VBP'), ('rebels', 'NNS')];[('syrian', 'JJ'), ('forces', 'NNS'), ('and', 'CC'), ('rebels', 'NNS'), ('clash', 'VBP'), ('coastal', 'JJ'), ('province', 'NN')];['syrian', 'forces', 'shell', 'towns', 'clash', 'rebels'];['syrian', 'forces', 'and', 'rebels', 'clash', 'coastal', 'province'];syrian forces shell towns clash rebels;syrian forces and rebels clash coastal province;['and', 'clash', 'coastal', 'forces', 'province', 'rebels', 'shell', 'syrian', 'towns'];[0, 1.0, 0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0];[0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 0.3333333333333333];[0, 0, 0, 0, 2.9847402426286367, 0, 0, 0, 9.804960429648846];[0, 0, 8.351307181272873, 0, 9.804960429648846, 0, 0, 0, 2.9847402426286367];[0, 0, 0, 0, 0.5132146294486746, 0, 0, 0, 1.0];[0, 0, 1.0, 0, 1.0, 0, 0, 0, 0.5132146294486746];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.8004625925052369;0.4319506906423972;0.6069889831630525;0.0;0.6153846153846154;0.6153846153846154
1162;main-news;headlines;2013;0390;0.6;['bahraini', 'protesters', 'and', 'police', 'clash', 'after', 'funeral'];['greek', 'protesters', 'police', 'clash', 'as', 'bailout', 'deal', 'in', 'limbo'];[('bahraini', 'NN'), ('protesters', 'NNS'), ('and', 'CC'), ('police', 'NNS'), ('clash', 'VBP'), ('after', 'IN'), ('funeral', 'JJ')];[('greek', 'JJ'), ('protesters', 'NNS'), ('police', 'VBP'), ('clash', 'NN'), ('as', 'IN'), ('bailout', 'NN'), ('deal', 'NN'), ('in', 'IN'), ('limbo', 'NN')];[('bahraini', 'NN'), ('protesters', 'NNS'), ('and', 'CC'), ('police', 'NNS'), ('clash', 'VBP'), ('funeral', 'JJ')];[('greek', 'JJ'), ('protesters', 'NNS'), ('police', 'VBP'), ('clash', 'NN'), ('bailout', 'NN'), ('deal', 'NN'), ('limbo', 'NN')];['bahraini', 'protesters', 'and', 'police', 'clash', 'funeral'];['greek', 'protesters', 'police', 'clash', 'bailout', 'deal', 'limbo'];bahraini protesters and police clash funeral;greek protesters police clash bailout deal limbo;['and', 'bahraini', 'bailout', 'clash', 'deal', 'funeral', 'greek', 'limbo', 'police', 'protesters'];[0, 1.0, 0, 1.0, 0.25, 1.0, 0.2, 0.14285714285714285, 1.0, 1.0];[0, 0.16666666666666666, 0, 1.0, 1.0, 0.125, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 7.5023753366548, 0, 1.746652360761552, 0, 8.195522517214746];[0, 0, 0, 0, 0, 1.746652360761552, 0, 10.210425537757011, 0, 8.195522517214746];[0, 0, 0, 0, 0, 1.0, 0, 0.19721921712390425, 0, 1.0];[0, 0, 0, 0, 0, 0.19721921712390425, 0, 1.0, 0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0];0.6981339089262584;0.6603569434786629;0.683918567299223;0.49999999999999994;0.46153846153846156;0.46153846153846156
1163;main-news;headlines;2013;0405;4.4;['apple', 'buying', 'security', 'firm', 'authentec', 'for', '$', '356', 'million'];['news', 'summary', 'apple', 'buying', 'authentec', 'for', '$', '356m'];[('apple', 'NN'), ('buying', 'NN'), ('security', 'NN'), ('firm', 'NN'), ('authentec', 'NN'), ('for', 'IN'), ('$', '$'), ('356', 'CD'), ('million', 'CD')];[('news', 'NN'), ('summary', 'NN'), ('apple', 'NN'), ('buying', 'NN'), ('authentec', 'NN'), ('for', 'IN'), ('$', '$'), ('356m', 'CD')];[('apple', 'NN'), ('buying', 'NN'), ('security', 'NN'), ('firm', 'NN'), ('authentec', 'NN'), ('$', '$'), ('356', 'CD'), ('million', 'CD')];[('news', 'NN'), ('summary', 'NN'), ('apple', 'NN'), ('buying', 'NN'), ('authentec', 'NN'), ('$', '$'), ('356m', 'CD')];['apple', 'buying', 'security', 'firm', 'authentec', '$', '356', 'million'];['news', 'summary', 'apple', 'buying', 'authentec', '$', '356m'];apple buying security firm authentec $ 356 million;news summary apple buying authentec $ 356m;['$', '356', '356m', 'apple', 'authentec', 'buying', 'firm', 'million', 'news', 'security', 'summary'];[0, 0, 0, 1.0, 0, 1.0, 1.0, 1.0, 0.14285714285714285, 1.0, 0.14285714285714285];[0, 0, 0, 1.0, 0, 1.0, 0.2, 0.1111111111111111, 1.0, 0.14285714285714285, 1.0];[0, 0, 0, 8.195522517214746, 0, 0, 0, 0, 3.8246097644635375, 8.475824482368903, 0];[0, 0, 0, 8.195522517214746, 0, 0, 0, 0, 8.418666068528955, 3.8246097644635375, 0];[0, 0, 0, 1.0, 0, 0, 0, 0, 0.4781920300368568, 1.0, 0];[0, 0, 0, 1.0, 0, 0, 0, 0, 1.0, 0.4781920300368568, 0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.604652320991308;0.8604715534633987;0.8778267538111401;0.49999999999999994;0.5333333333333333;0.26666666666666666
1164;main-news;headlines;2013;0417;4;['trade', 'newspaper', 'variety', 'up', 'for', 'sale'];['hollywood', 'trade', 'publication', 'variety', 'put', 'up', 'for', 'sale'];[('trade', 'NN'), ('newspaper', 'NN'), ('variety', 'NN'), ('up', 'IN'), ('for', 'IN'), ('sale', 'NN')];[('hollywood', 'NN'), ('trade', 'NN'), ('publication', 'NN'), ('variety', 'NN'), ('put', 'VBD'), ('up', 'RP'), ('for', 'IN'), ('sale', 'NN')];[('trade', 'NN'), ('newspaper', 'NN'), ('variety', 'NN'), ('sale', 'NN')];[('hollywood', 'NN'), ('trade', 'NN'), ('publication', 'NN'), ('variety', 'NN'), ('put', 'VBD'), ('up', 'RP'), ('sale', 'NN')];['trade', 'newspaper', 'variety', 'sale'];['hollywood', 'trade', 'publication', 'variety', 'put', 'up', 'sale'];trade newspaper variety sale;hollywood trade publication variety put up sale;['hollywood', 'newspaper', 'publication', 'put', 'sale', 'trade', 'up', 'variety'];[0.14285714285714285, 1.0, 0.25, 0.25, 1.0, 1.0, 0.2, 1.0];[1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 8.888669697774692, 6.01813215090505, 0, 8.902092718106832, 0, 0, 9.517278357197066];[0, 5.662904013052631, 10.498107610208791, 0, 8.902092718106832, 0, 0, 9.517278357197066];[0, 1.0, 0.7663027218651134, 0, 1.0, 0, 0, 1.0];[0, 0.7663027218651134, 1.0, 0, 1.0, 0, 0, 1.0];[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0];[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0];0.7527979839753567;0.9499405228001413;0.9847752800453552;0.6666666666666667;0.5454545454545454;0.5454545454545454
1165;main-news;headlines;2013;0423;0.8;['australians', 'flee', 'homes', 'amid', 'floods'];['australian', 'speaker', 'steps', 'aside'];[('australians', 'NNS'), ('flee', 'VBP'), ('homes', 'NNS'), ('amid', 'IN'), ('floods', 'NNS')];[('australian', 'JJ'), ('speaker', 'NN'), ('steps', 'NNS'), ('aside', 'RB')];[('australians', 'NNS'), ('flee', 'VBP'), ('homes', 'NNS'), ('floods', 'NNS')];[('australian', 'JJ'), ('speaker', 'NN'), ('steps', 'NNS'), ('aside', 'RB')];['australians', 'flee', 'homes', 'floods'];['australian', 'speaker', 'steps', 'aside'];australians flee homes floods;australian speaker steps aside;['aside', 'australian', 'australians', 'flee', 'floods', 'homes', 'speaker', 'steps'];[0.14285714285714285, 1.0, 1.0, 1.0, 1.0, 1.0, 0.16666666666666666, 0.3333333333333333];[1.0, 1.0, 1.0, 0.2, 0.3333333333333333, 0.25, 1.0, 1.0];[0, 0, 8.505677445518584, 6.878435309043137, 0, 0, 1.5451189586152385, 0];[0, 0, 1.5451189586152385, 0, 0, 0, 9.1118132490889, 0];[0, 0, 1.0, 1.0, 0, 0, 0.1868464249645756, 0];[0, 0, 0.1868464249645756, 0, 0, 0, 1.0, 0];[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];0.6606127021548174;0.2666133843550978;0.25750780173714777;0.0;0.0;0.25
1166;main-news;headlines;2013;0443;2;['germany', 'dodges', 'recession', 'with', 'growth', 'in', 'first', 'quarter'];['eurozone', 'avoids', 'recession', 'in', 'q1', 'thanks', 'to', 'germany'];[('germany', 'NN'), ('dodges', 'NNS'), ('recession', 'NN'), ('with', 'IN'), ('growth', 'NN'), ('in', 'IN'), ('first', 'JJ'), ('quarter', 'NN')];[('eurozone', 'NN'), ('avoids', 'NNS'), ('recession', 'NN'), ('in', 'IN'), ('q1', 'JJ'), ('thanks', 'NNS'), ('to', 'TO'), ('germany', 'VB')];[('germany', 'NN'), ('dodges', 'NNS'), ('recession', 'NN'), ('growth', 'NN'), ('first', 'JJ'), ('quarter', 'NN')];[('eurozone', 'NN'), ('avoids', 'NNS'), ('recession', 'NN'), ('q1', 'JJ'), ('thanks', 'NNS'), ('to', 'TO'), ('germany', 'VB')];['germany', 'dodges', 'recession', 'growth', 'first', 'quarter'];['eurozone', 'avoids', 'recession', 'q1', 'thanks', 'to', 'germany'];germany dodges recession growth first quarter;eurozone avoids recession q1 thanks to germany;['avoids', 'dodges', 'eurozone', 'first', 'germany', 'growth', 'q1', 'quarter', 'recession', 'thanks', 'to'];[0.5, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 0.16666666666666666, 0];[1.0, 0.5, 0, 0.16666666666666666, 1.0, 0.2, 0, 0.25, 1.0, 1.0, 0];[0, 0, 0, 0, 7.320053779860846, 8.978281856464378, 0, 0, 10.028103980963056, 0, 0];[9.615530511710654, 0, 0, 0, 7.320053779860846, 5.168678667312969, 0, 0, 10.028103980963056, 0, 0];[0, 0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 0, 0];[1.0, 0, 0, 0, 1.0, 0.5438886394839771, 0, 0, 1.0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0];[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.7214742101827818;0.7917413654670687;0.8090140523181673;0.6666666666666667;0.3076923076923077;0.3076923076923077
1167;main-news;headlines;2013;0452;1.4;['asian', 'stocks', 'rise', 'after', 'greek', 'vote', 'eases', 'fears'];['oil', 'rises', 'after', 'greek', 'election', 'result'];[('asian', 'JJ'), ('stocks', 'NNS'), ('rise', 'VBP'), ('after', 'IN'), ('greek', 'JJ'), ('vote', 'NN'), ('eases', 'VBZ'), ('fears', 'NNS')];[('oil', 'NN'), ('rises', 'NNS'), ('after', 'IN'), ('greek', 'JJ'), ('election', 'NN'), ('result', 'NN')];[('asian', 'JJ'), ('stocks', 'NNS'), ('rise', 'VBP'), ('greek', 'JJ'), ('vote', 'NN'), ('eases', 'VBZ'), ('fears', 'NNS')];[('oil', 'NN'), ('rises', 'NNS'), ('greek', 'JJ'), ('election', 'NN'), ('result', 'NN')];['asian', 'stocks', 'rise', 'greek', 'vote', 'eases', 'fears'];['oil', 'rises', 'greek', 'election', 'result'];asian stocks rise greek vote eases fears;oil rises greek election result;['asian', 'eases', 'election', 'fears', 'greek', 'oil', 'result', 'rise', 'rises', 'stocks', 'vote'];[1.0, 1.0, 0.5, 1.0, 1.0, 0.25, 0.25, 1.0, 1.0, 1.0, 1.0];[0.25, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.5];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 7.790057409106581, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7623505223528462;;;;0.16666666666666666;0.3333333333333333
1168;main-news;headlines;2013;0459;3;['british', 'soldier', 'killed', 'in', 'southern', 'afghanistan'];['two', 'british', 'soldiers', 'killed', 'in', 'afghanistan'];[('british', 'JJ'), ('soldier', 'JJR'), ('killed', 'VBN'), ('in', 'IN'), ('southern', 'JJ'), ('afghanistan', 'NN')];[('two', 'CD'), ('british', 'JJ'), ('soldiers', 'NNS'), ('killed', 'VBN'), ('in', 'IN'), ('afghanistan', 'NN')];[('british', 'JJ'), ('soldier', 'JJR'), ('killed', 'VBN'), ('southern', 'JJ'), ('afghanistan', 'NN')];[('two', 'CD'), ('british', 'JJ'), ('soldiers', 'NNS'), ('killed', 'VBN'), ('afghanistan', 'NN')];['british', 'soldier', 'killed', 'southern', 'afghanistan'];['two', 'british', 'soldiers', 'killed', 'afghanistan'];british soldier killed southern afghanistan;two british soldiers killed afghanistan;['afghanistan', 'british', 'killed', 'soldier', 'soldiers', 'southern', 'two'];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.09090909090909091];[1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0];[7.165903100033587, 0, 7.17197274100824, 0, 0, 0, 0];[7.165903100033587, 0, 7.17197274100824, 0, 0, 0, 0];[1.0, 0, 1.0, 0, 0, 0, 0];[1.0, 0, 1.0, 0, 0, 0, 0];[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.8479010955100126;1.0000000000000002;0.9999999999999999;0.9999999999999999;0.6;0.8
1169;main-news;headlines;2013;0463;0.6;['obama', 'silent', 'on', 'china', 'dissident'];['obama', 'to', 'visit', 'korean', 'dmz'];[('obama', 'JJ'), ('silent', 'NN'), ('on', 'IN'), ('china', 'NN'), ('dissident', 'NN')];[('obama', 'NN'), ('to', 'TO'), ('visit', 'VB'), ('korean', 'JJ'), ('dmz', 'NN')];[('obama', 'JJ'), ('silent', 'NN'), ('china', 'NN'), ('dissident', 'NN')];[('obama', 'NN'), ('to', 'TO'), ('visit', 'VB'), ('korean', 'JJ'), ('dmz', 'NN')];['obama', 'silent', 'china', 'dissident'];['obama', 'to', 'visit', 'korean', 'dmz'];obama silent china dissident;obama to visit korean dmz;['china', 'dissident', 'dmz', 'korean', 'obama', 'silent', 'to', 'visit'];[1.0, 1.0, 0.125, 0.2, 0, 1.0, 0, 0.3333333333333333];[0.125, 0.2, 1.0, 1.0, 0, 0, 0, 1.0];[7.7255188879690095, 0, 2.4155979506981615, 0, 0, 0, 0, 0];[2.4155979506981615, 0, 9.1118132490889, 0, 0, 0, 0, 0];[1.0, 0, 0.28693357487218324, 0, 0, 0, 0, 0];[0.28693357487218324, 0, 1.0, 0, 0, 0, 0, 0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.3161147762841893;0.5330418849305257;0.5302141537890951;0.0;0.2222222222222222;0.0
1170;main-news;headlines;2013;0472;2;['suicide', 'bomber', 'kills', '6', 'in', 'afghan', 'capital'];['suicide', 'bomber', 'kills', '37', 'at', 'mosque', 'in', 'afghanistan'];[('suicide', 'JJ'), ('bomber', 'NN'), ('kills', 'NNS'), ('6', 'CD'), ('in', 'IN'), ('afghan', 'JJ'), ('capital', 'NN')];[('suicide', 'JJ'), ('bomber', 'NN'), ('kills', 'VBZ'), ('37', 'CD'), ('at', 'IN'), ('mosque', 'NN'), ('in', 'IN'), ('afghanistan', 'NN')];[('suicide', 'JJ'), ('bomber', 'NN'), ('kills', 'NNS'), ('6', 'CD'), ('afghan', 'JJ'), ('capital', 'NN')];[('suicide', 'JJ'), ('bomber', 'NN'), ('kills', 'VBZ'), ('37', 'CD'), ('mosque', 'NN'), ('afghanistan', 'NN')];['suicide', 'bomber', 'kills', '6', 'afghan', 'capital'];['suicide', 'bomber', 'kills', '37', 'mosque', 'afghanistan'];suicide bomber kills 6 afghan capital;suicide bomber kills 37 mosque afghanistan;['37', '6', 'afghan', 'afghanistan', 'bomber', 'capital', 'kills', 'mosque', 'suicide'];[0, 1.0, 1.0, 0.1, 1.0, 1.0, 1.0, 0.1, 1.0];[1.0, 0.08333333333333333, 0.2, 1.0, 1.0, 0.1111111111111111, 1.0, 1.0, 1.0];[0, 0, 0, 0.716914078347052, 8.60098762532291, 0, 0, 2.0410351661022728, 7.859050280593532];[0, 0, 0, 7.165903100033587, 8.60098762532291, 0, 0, 8.418666068528955, 7.859050280593532];[0, 0, 0, 0.09542979072020642, 1.0, 0, 0, 0.2398445001074929, 1.0];[0, 0, 0, 1.0, 1.0, 0, 0, 1.0, 1.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0];[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0];0.5951448176828982;0.8304799117404943;0.8122249078942928;0.6324555320336758;0.5;0.5
1171;main-news;headlines;2013;0480;4.6;['denver', 'shooting', 'police', 'to', 'detonate', 'devices', 'in', 'suspect', 'home'];['police', 'to', 'detonate', 'devices', 'in', 'colorado', 'shooting', 'suspect', 'home'];[('denver', 'RB'), ('shooting', 'VBG'), ('police', 'NN'), ('to', 'TO'), ('detonate', 'VB'), ('devices', 'NNS'), ('in', 'IN'), ('suspect', 'JJ'), ('home', 'NN')];[('police', 'NNS'), ('to', 'TO'), ('detonate', 'VB'), ('devices', 'NNS'), ('in', 'IN'), ('colorado', 'NN'), ('shooting', 'VBG'), ('suspect', 'JJ'), ('home', 'NN')];[('denver', 'RB'), ('shooting', 'VBG'), ('police', 'NN'), ('to', 'TO'), ('detonate', 'VB'), ('devices', 'NNS'), ('suspect', 'JJ'), ('home', 'NN')];[('police', 'NNS'), ('to', 'TO'), ('detonate', 'VB'), ('devices', 'NNS'), ('colorado', 'NN'), ('shooting', 'VBG'), ('suspect', 'JJ'), ('home', 'NN')];['denver', 'shooting', 'police', 'to', 'detonate', 'devices', 'suspect', 'home'];['police', 'to', 'detonate', 'devices', 'colorado', 'shooting', 'suspect', 'home'];denver shooting police to detonate devices suspect home;police to detonate devices colorado shooting suspect home;['colorado', 'denver', 'detonate', 'devices', 'home', 'police', 'shooting', 'suspect', 'to'];[0.125, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0];[1.0, 0.125, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0];[2.9847402426286367, 9.1118132490889, 8.699239779836498, 9.517278357197066, 0, 0, 0, 0, 0];[10.210425537757011, 2.9847402426286367, 8.699239779836498, 9.517278357197066, 0, 0, 0, 0, 0];[0.3275681975733078, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0];[1.0, 0.3275681975733078, 1.0, 1.0, 0, 0, 0, 0, 0];[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.8908685968819599;0.8337034617337221;0.854483186545124;0.6666666666666667;0.875;0.75
1172;main-news;headlines;2013;0485;1.4;['syria', 'hands', 'over', 'bodies', 'of', 'journalists'];['syria', 'tv', 'says', 'govt', 'troops', 'free', 'captive', 'journalists'];[('syria', 'NN'), ('hands', 'VBZ'), ('over', 'IN'), ('bodies', 'NNS'), ('of', 'IN'), ('journalists', 'NNS')];[('syria', 'NNS'), ('tv', 'NN'), ('says', 'VBZ'), ('govt', 'NN'), ('troops', 'NNS'), ('free', 'JJ'), ('captive', 'JJ'), ('journalists', 'NNS')];[('syria', 'NN'), ('hands', 'VBZ'), ('bodies', 'NNS'), ('journalists', 'NNS')];[('syria', 'NNS'), ('tv', 'NN'), ('says', 'VBZ'), ('govt', 'NN'), ('troops', 'NNS'), ('free', 'JJ'), ('captive', 'JJ'), ('journalists', 'NNS')];['syria', 'hands', 'bodies', 'journalists'];['syria', 'tv', 'says', 'govt', 'troops', 'free', 'captive', 'journalists'];syria hands bodies journalists;syria tv says govt troops free captive journalists;['bodies', 'captive', 'free', 'govt', 'hands', 'journalists', 'says', 'syria', 'troops', 'tv'];[1.0, 0.16666666666666666, 0.5, 0, 1.0, 1.0, 0.25, 1.0, 0.3333333333333333, 0.125];[0.2, 1.0, 1.0, 0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 7.7255188879690095, 0, 5.646077346289174, 0, 0.9559670183214576];[0, 0, 0, 0, 0, 7.7255188879690095, 0, 5.646077346289174, 0, 7.81253026495864];[0, 0, 0, 0, 0, 1.0, 0, 1.0, 0, 0.13058171464399304];[0, 0, 0, 0, 0, 1.0, 0, 1.0, 0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0];0.7140936933227969;0.8336444220382624;0.8661219910195895;0.816496580927726;0.3333333333333333;0.3333333333333333
1173;main-news;headlines;2013;0506;4.5;['coroner', 'whitney', 'houston', 'died', 'in', 'bathtub'];['coroner', 'confirms', 'whitney', 'houston', 'found', 'in', 'bathtub'];[('coroner', 'NN'), ('whitney', 'WRB'), ('houston', 'NN'), ('died', 'VBD'), ('in', 'IN'), ('bathtub', 'NN')];[('coroner', 'NN'), ('confirms', 'VBZ'), ('whitney', 'VBP'), ('houston', 'NN'), ('found', 'VBN'), ('in', 'IN'), ('bathtub', 'NN')];[('coroner', 'NN'), ('whitney', 'WRB'), ('houston', 'NN'), ('died', 'VBD'), ('bathtub', 'NN')];[('coroner', 'NN'), ('confirms', 'VBZ'), ('whitney', 'VBP'), ('houston', 'NN'), ('found', 'VBN'), ('bathtub', 'NN')];['coroner', 'whitney', 'houston', 'died', 'bathtub'];['coroner', 'confirms', 'whitney', 'houston', 'found', 'bathtub'];coroner whitney houston died bathtub;coroner confirms whitney houston found bathtub;['bathtub', 'confirms', 'coroner', 'died', 'found', 'houston', 'whitney'];[1.0, 0.3333333333333333, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0];[1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0];[8.349673197042003, 0, 8.418666068528955, 8.377721092882343, 0, 9.1118132490889, 9.1118132490889];[8.349673197042003, 8.342564835897766, 8.418666068528955, 0, 0, 9.1118132490889, 9.1118132490889];[1.0, 0, 1.0, 1.0, 0, 1.0, 1.0];[1.0, 1.0, 1.0, 0, 0, 1.0, 1.0];[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0];0.8850794148547424;0.8143798771666212;0.7999999999999999;0.7999999999999999;0.7272727272727273;0.7272727272727273
